11:26:12,0.009,94.190,94.180,94.190.1,1683647,158227332.110,93.310,93.310.1,94.490,93.010,17,94.180.1,5,94.170,4,94.160,15,94.150,19,94.140,5.1,94.190.2,14,94.200,2,94.210,5.2,94.220,29,94.230,2021-10-21,云南白药
11:26:12,0.009,94.19,94.18,94.19,1683647,158227332.11,93.31,93.31,94.49,93.01,17.0,94.18,5.0,94.17,4.0,94.16,15.0,94.15,19.0,94.14,5.0,94.19,14.0,94.2,2.0,94.21,5.0,94.22,29.0,94.23,2021-10-21,云南白药
11:26:15,0.009,94.19,94.18,94.19,1683947,158255588.11,93.31,93.31,94.49,93.01,24.0,94.18,5.0,94.17,4.0,94.16,15.0,94.15,19.0,94.14,5.0,94.19,12.0,94.2,2.0,94.21,5.0,94.22,29.0,94.23,2021-10-21,云南白药
11:26:18,0.009,94.19,94.18,94.19,1683947,158255588.11,93.31,93.31,94.49,93.01,24.0,94.18,5.0,94.17,4.0,94.16,15.0,94.15,19.0,94.14,5.0,94.19,13.0,94.2,2.0,94.21,5.0,94.22,29.0,94.23,2021-10-21,云南白药
11:26:21,0.009,94.19,94.18,94.19,1684347,158293264.11,93.31,93.31,94.49,93.01,24.0,94.18,5.0,94.17,4.0,94.16,15.0,94.15,19.0,94.14,2.0,94.19,14.0,94.2,2.0,94.21,5.0,94.22,29.0,94.23,2021-10-21,云南白药
11:26:24,0.009,94.19,94.18,94.19,1684347,158293264.11,93.31,93.31,94.49,93.01,24.0,94.18,5.0,94.17,4.0,94.16,15.0,94.15,19.0,94.14,3.0,94.19,14.0,94.2,2.0,94.21,5.0,94.22,29.0,94.23,2021-10-21,云南白药
11:26:27,0.009,94.19,94.18,94.19,1684347,158293264.11,93.31,93.31,94.49,93.01,24.0,94.18,5.0,94.17,4.0,94.16,15.0,94.15,19.0,94.14,4.0,94.19,13.0,94.2,2.0,94.21,5.0,94.22,29.0,94.23,2021-10-21,云南白药
11:26:30,0.009,94.19,94.18,94.19,1684347,158293264.11,93.31,93.31,94.49,93.01,16.0,94.18,5.0,94.17,4.0,94.16,15.0,94.15,19.0,94.14,4.0,94.19,13.0,94.2,2.0,94.21,5.0,94.22,29.0,94.23,2021-10-21,云南白药
11:26:36,0.009,94.19,94.18,94.19,1684347,158293264.11,93.31,93.31,94.49,93.01,16.0,94.18,5.0,94.17,4.0,94.16,15.0,94.15,19.0,94.14,5.0,94.19,13.0,94.2,2.0,94.21,5.0,94.22,29.0,94.23,2021-10-21,云南白药
11:26:39,0.009,94.19,94.19,94.2,1684847,158340359.11,93.31,93.31,94.49,93.01,4.0,94.19,16.0,94.18,5.0,94.17,4.0,94.16,15.0,94.15,13.0,94.2,2.0,94.21,29.0,94.23,1.0,94.24,3.0,94.25,2021-10-21,云南白药
