11:30:00,-0.003,93.760,93.680,93.780,1571411,147388416.740,94.000,94.000.1,94.470,93.300,20,93.680.1,35,93.670,11,93.660,35.1,93.650,5,93.630,6,93.780.1,20.1,93.790,82,93.800,3,93.820,37,93.830,2021-10-25,云南白药
11:30:00,-0.003,93.76,93.68,93.78,1571411,147388416.74,94.0,94.0,94.47,93.3,20,93.68,35,93.67,11,93.66,35,93.65,5,93.63,6.0,93.78,20,93.79,82.0,93.8,3.0,93.82,37.0,93.83,2021-10-25,云南白药
13:00:00,-0.003,93.68,93.76,93.78,1571511,147397784.74,94.0,94.0,94.47,93.3,2,93.76,16,93.68,35,93.67,11,93.66,37,93.65,6.0,93.78,20,93.79,82.0,93.8,3.0,93.82,37.0,93.83,2021-10-25,云南白药
13:00:03,-0.003,93.7,93.7,93.77,1577011,147913394.74,94.0,94.0,94.47,93.3,30,93.7,9,93.69,12,93.68,37,93.67,14,93.66,19.0,93.77,3,93.78,22.0,93.79,84.0,93.8,2.0,93.81,2021-10-25,云南白药
13:00:06,-0.002,93.77,93.74,93.77,1577711,147979012.74,94.0,94.0,94.47,93.3,2,93.74,27,93.7,11,93.69,11,93.68,37,93.67,18.0,93.77,4,93.78,21.0,93.79,84.0,93.8,2.0,93.81,2021-10-25,云南白药
13:00:09,-0.002,93.77,93.74,93.77,1577711,147979012.74,94.0,94.0,94.47,93.3,2,93.74,28,93.7,16,93.69,11,93.68,37,93.67,23.0,93.77,4,93.78,21.0,93.79,85.0,93.8,2.0,93.81,2021-10-25,云南白药
13:00:12,-0.002,93.77,93.74,93.77,1578911,148091534.74,94.0,94.0,94.47,93.3,2,93.74,28,93.7,16,93.69,11,93.68,37,93.67,13.0,93.77,4,93.78,21.0,93.79,85.0,93.8,2.0,93.81,2021-10-25,云南白药
13:00:15,-0.002,93.77,93.74,93.77,1579111,148110288.74,94.0,94.0,94.47,93.3,5,93.74,28,93.7,16,93.69,11,93.68,37,93.67,11.0,93.77,4,93.78,21.0,93.79,85.0,93.8,2.0,93.81,2021-10-25,云南白药
13:00:18,-0.002,93.77,93.74,93.76,1579111,148110288.74,94.0,94.0,94.47,93.3,5,93.74,28,93.7,16,93.69,11,93.68,37,93.67,2.0,93.76,9,93.77,4.0,93.78,21.0,93.79,85.0,93.8,2021-10-25,云南白药
13:00:21,-0.003,93.74,93.74,93.76,1579211,148119662.74,94.0,94.0,94.47,93.3,4,93.74,28,93.7,16,93.69,11,93.68,37,93.67,2.0,93.76,9,93.77,4.0,93.78,21.0,93.79,85.0,93.8,2021-10-25,云南白药
