11:00:36,0.027,101.690,101.680,101.700,4762216,483153138.640,99.030,99.050,102.900,98.000,1,101.680.1,3,101.650,6,101.600,2,101.590,4,101.550,35,101.700.1,2.1,101.710,4.1,101.740,5,101.750,5.1,101.770,2021-09-27,云南白药
11:00:39,0.027,101.68,101.69,101.7,4762516,483183642.64,99.03,99.05,102.9,98.0,2.0,101.69,1.0,101.65,6.0,101.6,2.0,101.59,4.0,101.55,35.0,101.7,2.0,101.71,4.0,101.74,5.0,101.75,5.0,101.77,2021-09-27,云南白药
11:00:42,0.027,101.7,101.7,101.71,4766016,483539592.64,99.03,99.05,102.9,98.0,2.0,101.7,2.0,101.69,1.0,101.68,1.0,101.65,6.0,101.6,2.0,101.71,4.0,101.74,5.0,101.75,5.0,101.77,9.0,101.78,2021-09-27,云南白药
11:00:45,0.027,101.7,101.7,101.71,4766316,483570102.64,99.03,99.05,102.9,98.0,1.0,101.7,2.0,101.69,1.0,101.68,2.0,101.65,6.0,101.6,2.0,101.71,4.0,101.74,5.0,101.75,5.0,101.77,9.0,101.78,2021-09-27,云南白药
11:00:48,0.027,101.68,101.65,101.67,4766716,483610778.64,99.03,99.05,102.9,98.0,2.0,101.65,6.0,101.6,2.0,101.59,4.0,101.55,9.0,101.53,1.0,101.67,2.0,101.68,1.0,101.69,1.0,101.7,2.0,101.71,2021-09-27,云南白药
11:00:51,0.026,101.67,101.65,101.68,4766816,483620945.64,99.03,99.05,102.9,98.0,2.0,101.65,6.0,101.6,2.0,101.59,4.0,101.55,9.0,101.53,2.0,101.68,1.0,101.69,1.0,101.7,2.0,101.71,4.0,101.74,2021-09-27,云南白药
11:00:54,0.026,101.65,101.67,101.68,4766916,483631110.64,99.03,99.05,102.9,98.0,3.0,101.67,1.0,101.66,1.0,101.65,6.0,101.6,2.0,101.59,2.0,101.68,1.0,101.69,1.0,101.7,2.0,101.71,4.0,101.74,2021-09-27,云南白药
11:00:57,0.026,101.67,101.67,101.68,4767016,483641277.64,99.03,99.05,102.9,98.0,8.0,101.67,1.0,101.66,1.0,101.65,6.0,101.6,2.0,101.59,2.0,101.68,1.0,101.69,1.0,101.7,2.0,101.71,4.0,101.74,2021-09-27,云南白药
11:01:00,0.027,101.68,101.67,101.68,4767216,483661612.64,99.03,99.05,102.9,98.0,7.0,101.67,1.0,101.66,1.0,101.65,6.0,101.6,2.0,101.59,4.0,101.68,1.0,101.69,5.0,101.7,2.0,101.71,4.0,101.74,2021-09-27,云南白药
11:01:03,0.026,101.67,101.67,101.68,4767816,483722614.64,99.03,99.05,102.9,98.0,2.0,101.67,1.0,101.66,1.0,101.65,6.0,101.6,2.0,101.59,4.0,101.68,1.0,101.69,5.0,101.7,2.0,101.71,4.0,101.74,2021-09-27,云南白药
