10:24:09,-0.008,93.760,93.760.1,93.770,2161644,202035789.910,94.550,94.540,94.870,92.710,3,93.760.2,1,93.730,2,93.720,10,93.710,2.1,93.700,2.2,93.770.1,18,93.800,2.3,93.870,14,93.880,26,93.900,2021-10-18,云南白药
10:24:12,-0.008,93.76,93.76,93.77,2162144,202082669.91,94.55,94.54,94.87,92.71,1.0,93.76,1.0,93.73,2.0,93.72,11.0,93.71,2.0,93.7,2.0,93.77,18.0,93.8,2.0,93.87,14.0,93.88,26.0,93.9,2021-10-18,云南白药
10:24:15,-0.008,93.77,93.73,93.77,2162344,202101422.91,94.55,94.54,94.87,92.71,1.0,93.73,2.0,93.72,11.0,93.71,2.0,93.7,4.0,93.69,1.0,93.77,5.0,93.79,18.0,93.8,2.0,93.87,14.0,93.88,2021-10-18,云南白药
10:24:18,-0.008,93.76,93.73,93.76,2163144,202176440.91,94.55,94.54,94.87,92.71,4.0,93.73,3.0,93.72,11.0,93.71,2.0,93.7,4.0,93.69,17.0,93.76,2.0,93.79,18.0,93.8,2.0,93.87,14.0,93.88,2021-10-18,云南白药
10:24:21,-0.008,93.76,93.73,93.76,2163444,202204568.91,94.55,94.54,94.87,92.71,7.0,93.73,2.0,93.72,11.0,93.71,2.0,93.7,4.0,93.69,16.0,93.76,2.0,93.79,18.0,93.8,2.0,93.87,14.0,93.88,2021-10-18,云南白药
10:24:24,-0.009,93.73,93.73,93.76,2163944,202251439.91,94.55,94.54,94.87,92.71,5.0,93.73,2.0,93.72,11.0,93.71,2.0,93.7,3.0,93.69,16.0,93.76,4.0,93.77,2.0,93.79,26.0,93.8,2.0,93.87,2021-10-18,云南白药
10:24:27,-0.008,93.76,93.73,93.76,2164144,202270191.91,94.55,94.54,94.87,92.71,5.0,93.73,2.0,93.72,11.0,93.71,2.0,93.7,3.0,93.69,14.0,93.76,4.0,93.77,2.0,93.79,26.0,93.8,2.0,93.87,2021-10-18,云南白药
10:24:30,-0.008,93.76,93.73,93.76,2164144,202270191.91,94.55,94.54,94.87,92.71,5.0,93.73,2.0,93.72,11.0,93.71,2.0,93.7,3.0,93.69,4.0,93.76,4.0,93.77,2.0,93.79,26.0,93.8,2.0,93.87,2021-10-18,云南白药
10:24:33,-0.008,93.8,93.8,93.88,2168044,202635971.91,94.55,94.54,94.87,92.71,2.0,93.8,9.0,93.77,84.0,93.76,3.0,93.74,6.0,93.73,15.0,93.88,1.0,93.89,32.0,93.9,2.0,93.91,58.0,93.92,2021-10-18,云南白药
10:24:36,-0.008,93.8,93.8,93.88,2168744,202701679.91,94.55,94.54,94.87,92.71,5.0,93.8,4.0,93.77,84.0,93.76,1.0,93.74,5.0,93.73,10.0,93.88,1.0,93.89,32.0,93.9,2.0,93.91,58.0,93.92,2021-10-18,云南白药
10:24:42,-0.007,93.88,93.8,93.88,2169444,202767395.91,94.55,94.54,94.87,92.71,10.0,93.8,3.0,93.77,89.0,93.76,2.0,93.73,2.0,93.72,3.0,93.88,1.0,93.89,32.0,93.9,2.0,93.91,58.0,93.92,2021-10-18,云南白药
10:24:45,-0.007,93.88,93.8,93.88,2169844,202804923.91,94.55,94.54,94.87,92.71,8.0,93.8,3.0,93.77,89.0,93.76,2.0,93.73,2.0,93.72,2.0,93.88,1.0,93.89,32.0,93.9,2.0,93.91,58.0,93.92,2021-10-18,云南白药
