11:11:21,-0.014,95.640,95.630,95.640.1,2560200,245376653.150,96.660,97.020,96.700,95.320,3,95.630.1,15,95.620,20,95.610,29,95.600,3.1,95.590,4,95.640.2,4.1,95.730,1,95.750,5,95.790,8,95.800,2021-10-12,云南白药
11:11:21,-0.014,95.64,95.63,95.64,2560200,245376653.15,96.66,97.02,96.7,95.32,3.0,95.63,15.0,95.62,20.0,95.61,29.0,95.6,3.0,95.59,4.0,95.64,4.0,95.73,1.0,95.75,5.0,95.79,8.0,95.8,2021-10-12,云南白药
11:11:27,-0.014,95.64,95.63,95.64,2560200,245376653.15,96.66,97.02,96.7,95.32,4.0,95.63,14.0,95.62,20.0,95.61,29.0,95.6,3.0,95.59,4.0,95.64,4.0,95.73,1.0,95.75,5.0,95.79,8.0,95.8,2021-10-12,云南白药
11:11:30,-0.014,95.62,95.61,95.62,2562500,245596584.15,96.66,97.02,96.7,95.32,20.0,95.61,29.0,95.6,3.0,95.59,1.0,95.57,4.0,95.56,77.0,95.62,4.0,95.64,4.0,95.73,1.0,95.75,5.0,95.79,2021-10-12,云南白药
11:11:33,-0.014,95.62,95.61,95.62,2562800,245625270.15,96.66,97.02,96.7,95.32,21.0,95.61,29.0,95.6,3.0,95.59,6.0,95.57,4.0,95.56,74.0,95.62,3.0,95.63,4.0,95.64,4.0,95.73,1.0,95.75,2021-10-12,云南白药
11:11:36,-0.014,95.62,95.61,95.62,2570200,246332858.15,96.66,97.02,96.7,95.32,22.0,95.61,29.0,95.6,3.0,95.59,6.0,95.57,4.0,95.56,1.0,95.62,13.0,95.63,4.0,95.64,4.0,95.73,1.0,95.75,2021-10-12,云南白药
11:11:39,-0.014,95.63,95.62,95.63,2571000,246409351.15,96.66,97.02,96.7,95.32,5.0,95.62,13.0,95.61,29.0,95.6,3.0,95.59,6.0,95.57,12.0,95.63,4.0,95.64,4.0,95.73,1.0,95.75,5.0,95.79,2021-10-12,云南白药
11:11:42,-0.014,95.63,95.62,95.63,2571300,246438039.15,96.66,97.02,96.7,95.32,4.0,95.62,13.0,95.61,29.0,95.6,3.0,95.59,6.0,95.57,10.0,95.63,4.0,95.64,4.0,95.73,1.0,95.75,5.0,95.79,2021-10-12,云南白药
11:11:45,-0.014,95.63,95.62,95.63,2572200,246524106.15,96.66,97.02,96.7,95.32,4.0,95.62,14.0,95.61,29.0,95.6,3.0,95.59,6.0,95.57,1.0,95.63,4.0,95.64,4.0,95.73,5.0,95.79,22.0,95.8,2021-10-12,云南白药
11:11:48,-0.013,95.73,95.62,95.63,2572800,246581525.15,96.66,97.02,96.7,95.32,6.0,95.62,13.0,95.61,29.0,95.6,6.0,95.57,4.0,95.56,3.0,95.63,5.0,95.79,22.0,95.8,6.0,95.83,1.0,95.86,2021-10-12,云南白药
11:11:51,-0.014,95.63,95.62,95.63,2573500,246648461.15,96.66,97.02,96.7,95.32,4.0,95.62,13.0,95.61,29.0,95.6,6.0,95.57,4.0,95.56,13.0,95.63,5.0,95.79,22.0,95.8,6.0,95.83,1.0,95.86,2021-10-12,云南白药
11:11:54,-0.014,95.63,95.62,95.63,2574000,246696276.15,96.66,97.02,96.7,95.32,4.0,95.62,13.0,95.61,29.0,95.6,6.0,95.57,4.0,95.56,37.0,95.63,5.0,95.79,22.0,95.8,6.0,95.83,1.0,95.86,2021-10-12,云南白药
11:11:57,-0.015,95.61,95.61,95.63,2575100,246801453.15,96.66,97.02,96.7,95.32,7.0,95.61,29.0,95.6,6.0,95.57,4.0,95.56,18.0,95.55,40.0,95.63,5.0,95.79,22.0,95.8,6.0,95.83,1.0,95.86,2021-10-12,云南白药
11:12:00,-0.014,95.62,95.61,95.63,2575900,246877949.15,96.66,97.02,96.7,95.32,7.0,95.61,29.0,95.6,6.0,95.57,4.0,95.56,18.0,95.55,36.0,95.63,5.0,95.79,22.0,95.8,6.0,95.83,1.0,95.86,2021-10-12,云南白药
11:12:03,-0.015,95.61,95.61,95.62,2576000,246887510.15,96.66,97.02,96.7,95.32,3.0,95.61,29.0,95.6,6.0,95.57,3.0,95.56,18.0,95.55,5.0,95.62,29.0,95.63,5.0,95.79,22.0,95.8,6.0,95.83,2021-10-12,云南白药
11:12:06,-0.015,95.61,95.61,95.62,2576000,246887510.15,96.66,97.02,96.7,95.32,3.0,95.61,29.0,95.6,6.0,95.57,3.0,95.56,18.0,95.55,8.0,95.62,29.0,95.63,5.0,95.79,22.0,95.8,6.0,95.83,2021-10-12,云南白药
11:12:09,-0.015,95.61,95.61,95.62,2576100,246897071.15,96.66,97.02,96.7,95.32,3.0,95.61,29.0,95.6,6.0,95.57,3.0,95.56,18.0,95.55,8.0,95.62,29.0,95.63,1.0,95.73,5.0,95.79,22.0,95.8,2021-10-12,云南白药
11:12:18,-0.015,95.61,95.61,95.62,2576100,246897071.15,96.66,97.02,96.7,95.32,3.0,95.61,29.0,95.6,5.0,95.57,3.0,95.56,18.0,95.55,18.0,95.62,36.0,95.63,1.0,95.73,10.0,95.79,22.0,95.8,2021-10-12,云南白药
11:12:21,-0.015,95.61,95.61,95.62,2576100,246897071.15,96.66,97.02,96.7,95.32,2.0,95.61,29.0,95.6,5.0,95.57,3.0,95.56,18.0,95.55,17.0,95.62,36.0,95.63,1.0,95.73,12.0,95.79,22.0,95.8,2021-10-12,云南白药
11:12:24,-0.014,95.62,95.61,95.62,2576200,246906633.15,96.66,97.02,96.7,95.32,2.0,95.61,29.0,95.6,5.0,95.57,3.0,95.56,18.0,95.55,17.0,95.62,36.0,95.63,1.0,95.72,1.0,95.73,12.0,95.79,2021-10-12,云南白药
11:12:27,-0.014,95.62,95.61,95.62,2576300,246916195.15,96.66,97.02,96.7,95.32,1.0,95.61,29.0,95.6,5.0,95.57,3.0,95.56,18.0,95.55,17.0,95.62,44.0,95.63,1.0,95.72,1.0,95.73,12.0,95.79,2021-10-12,云南白药
