,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600877,电能股份,3050.19,51.31,5.3974,301.5512,0.4387,587.6242,0.8549
1,600423,柳化股份,159.31,3.36,5.4217,61.5515,0.1541,1830.0737,4.5826
2,688007,光峰科技,149.34,13.08,41.9513,105.3934,,805.5879,
3,000953,河化股份,126.44,13.33,-1.9392,29.4624,0.1001,220.8816,0.7511
4,688079,美迪凯,108.43,29.2,49.0735,59.8206,,204.8585,
5,600608,ST沪科,105.97,13.25,0.3205,62.3212,0.1895,470.0863,1.4294
6,600678,四川金顶,103.06,15.6,27.1372,28.858,0.0826,184.9645,0.5299
7,000717,韶钢松山,84.65,9.66,13.2641,2516.5474,1.0401,26038.2683,10.7617
8,603195,公牛集团,81.83,17.75,37.7359,1285.4285,,7240.0724,
9,600319,*ST亚星,81.58,1.36,11.2734,26.6146,0.0843,1949.7807,6.1781
10,300861,美畅股份,76.9,54.54,71.1181,677.5365,,1242.1366,
11,300875,捷强装备,75.19,34.88,61.5375,23.4827,4.6965,67.32,13.4639
12,688551,科威尔,74.49,40.55,67.8655,40.067,,98.7881,
13,688260,昀冢科技,74.42,8.8,35.9916,15.1471,,172.0752,
14,688188,柏楚电子,72.89,62.31,81.8747,131.0921,,210.3784,
15,688093,世华科技,72.41,39.63,61.8172,92.6532,,233.79,
16,605336,帅丰电器,71.01,23.76,48.4998,134.2036,,564.7306,
17,300951,博硕科技,69.4,24.22,50.2895,68.1709,,281.3953,
18,300977,深圳瑞捷,66.94,28.57,52.1023,49.7062,,173.9473,
19,600338,西藏珠峰,65.35,45.15,72.5532,1113.6447,1.7054,2466.5269,3.7771
20,688626,翔宇医疗,65.06,22.29,59.5873,64.4742,,289.1359,
21,300901,中胤时尚,64.98,8.66,17.5,53.7963,,620.7814,
22,300983,尤安设计,63.58,24.06,45.6405,121.4946,4.8597,504.7757,20.191
23,600793,宜宾纸业,63.46,7.98,8.9831,92.4647,0.8781,1157.9648,10.9968
24,000016,深康佳A,63.25,16.19,11.0119,5057.0252,2.1001,31227.7632,12.9686
25,300957,贝泰妮,60.26,19.25,81.2765,153.6308,,798.0442,
26,300894,火星人,59.16,23.29,51.1139,163.1342,,700.1838,
27,002925,盈趣科技,58.97,30.11,48.9369,983.8625,2.588,3267.1957,8.5942
28,002027,分众传媒,57.89,49.98,72.7247,6004.7068,0.4909,12013.5532,0.9821
29,605099,共创草坪,57.77,19.36,35.5984,239.9853,,1239.3783,
30,605118,力鼎光电,57.63,32.04,54.2448,135.1065,,421.5837,
31,601138,工业富联,56.34,4.47,10.1431,15867.607,0.8951,354543.851,20.0016
32,300864,南大环境,55.32,22.92,45.7156,41.9007,,182.7421,
33,600306,*ST商城,55.18,8.93,17.1657,82.4033,0.4625,922.2737,5.1772
34,300782,卓胜微,54.71,28.71,55.8929,169.8884,2.2651,591.6474,7.8886
35,603379,三美股份,54.65,24.46,41.8147,954.167,2.5355,3899.482,10.362
36,300747,锐科激光,53.88,29.12,46.5967,277.1756,2.8872,951.8272,9.9148
37,605318,法狮龙,53.77,17.49,38.6293,96.4817,,551.5558,
38,688568,中科星图,53.65,17.24,46.6987,39.0388,,226.3466,
39,002959,小熊电器,53.44,8.9,33.137,146.5629,,1646.5336,
40,688661,和林微纳,53.27,26.75,51.5801,24.9208,,93.1455,
41,600768,宁波富邦,52.32,8.78,2.3099,70.6541,0.5282,804.6708,6.0163
42,600507,方大特钢,52.13,18.21,32.0344,2539.5266,1.915,13944.7496,10.5156
43,605168,三人行,51.93,12.89,27.2441,97.7627,1.8873,758.4192,14.6412
44,300763,锦浪科技,50.83,14.3,32.8233,117.8142,1.9635,823.4814,13.7247
45,605080,浙江自然,50.03,21.06,36.0888,89.4396,,424.5538,
46,600228,返利科技,49.83,4.72,9.1173,26.1307,0.1082,553.2305,2.2925
47,688700,东威科技,49.26,12.07,40.6024,45.4362,,376.4007,
48,688390,固德威,49.0,11.99,33.8921,125.9972,1.909,1050.1958,15.912
49,605089,味知香,48.85,14.43,24.5357,51.8045,,358.7868,
50,605098,行动教育,48.59,28.55,72.5166,99.0747,1.5663,347.0128,5.4862
51,603709,中源家居,48.21,10.53,28.3019,82.6817,1.378,784.5126,13.0752
52,301002,崧盛股份,47.78,9.54,27.8513,20.5601,1.0254,215.4245,10.7443
53,300792,壹网壹创,47.77,19.56,46.8363,137.8208,2.297,704.4074,11.7401
54,688526,科前生物,47.58,50.61,84.4698,320.3182,,632.8349,
55,688533,上声电子,47.17,18.98,29.5924,231.8372,,1221.334,
56,301049,超越科技,46.8,29.55,51.5643,49.858,,168.7191,
57,600230,沧州大化,46.76,29.04,55.6943,1283.0424,4.3612,4417.1951,15.0148
58,301023,江南奕帆,46.22,36.8,54.8813,55.892,,151.8536,
59,688127,蓝特光学,45.97,41.26,62.1665,169.2156,2.868,410.0578,6.9501
60,605186,健麾信息,45.75,23.77,63.239,55.4017,,233.0486,
61,688083,中望软件,44.86,17.35,97.0866,32.4381,0.8109,186.9178,4.6729
62,603666,亿嘉和,44.85,37.17,67.2173,138.9932,2.6408,373.8802,7.1037
63,688358,祥生医疗,44.41,23.57,59.4176,64.0428,,271.6244,
64,300176,派生科技,44.35,16.72,58.7061,491.1552,4.5782,2936.8894,27.3759
65,688793,倍轻松,44.26,5.85,55.2912,20.9237,1.3036,357.4664,22.272
66,300776,帝尔激光,44.22,40.58,65.8824,67.1272,1.3536,165.4126,3.3356
67,003008,开普检测,43.77,59.33,87.0003,95.242,,160.527,
68,688229,博睿数据,43.72,37.13,84.1471,48.3204,,130.1054,
69,605388,均瑶健康,43.28,20.25,48.2611,232.0979,,1146.0004,
70,603353,和顺石油,43.17,9.28,20.0401,191.8437,,2065.8025,
71,688682,霍莱沃,43.14,18.28,43.7995,17.8954,,97.8792,
72,003004,声迅股份,42.23,18.57,46.854,69.9232,,376.3867,
73,300989,蕾奥规划,42.22,11.14,46.0667,25.3901,1.2695,227.7319,11.3865
74,300751,迈为股份,42.15,27.5,48.8264,130.8953,3.3562,475.9193,12.203
75,300821,东岳硅材,41.82,12.7,27.8099,310.0625,,2440.8537,
76,600955,维远股份,41.73,5.58,8.4887,155.6196,,2788.5922,
77,000513,丽珠集团,41.11,51.91,63.8601,4428.6846,8.0051,8530.9686,15.4202
78,600309,万华化学,40.81,20.96,39.7,11134.7903,4.0726,53123.1733,19.4304
79,002995,天地在线,40.61,4.12,16.5021,63.0621,,1529.1525,
80,605117,德业股份,40.56,6.17,21.5089,93.0228,,1506.121,
81,300998,宁波方正,40.4,13.28,36.0323,62.2425,,468.5572,
82,300618,寒锐钴业,40.34,30.67,48.8973,449.4048,3.745,1464.8966,12.2074
83,688129,东来技术,40.14,16.86,48.0839,73.6393,,436.6197,
84,000932,华菱钢铁,39.82,5.38,13.8155,4120.9195,1.3665,76511.4136,25.3714
85,300871,回盛生物,39.62,22.12,50.7111,88.4443,,399.7159,
86,300841,康华生物,39.52,28.42,89.4565,74.4579,,261.9302,
87,300757,罗博特科,39.48,20.26,41.6367,86.9206,1.4486,428.8622,7.1477
88,603185,上机数控,39.48,29.91,47.6194,189.3714,2.0039,633.0253,6.6986
89,000918,嘉凯城,39.29,157.91,16.0802,1987.7496,1.1017,1258.734,0.6976
90,605398,新炬网络,39.22,19.27,48.5927,73.9656,,383.7475,
91,300760,迈瑞医疗,39.11,23.17,67.0299,2589.1548,2.3664,11173.7954,10.2128
92,600161,天坛生物,38.81,66.84,55.9267,1179.9427,1.7608,1765.1697,2.6341
93,603949,雪龙集团,38.8,29.55,58.6241,105.066,,355.5379,
94,688055,龙腾光电,38.67,22.51,38.7409,1025.943,0.3419,4557.2928,1.519
95,688625,呈和科技,38.24,18.87,42.8808,38.4857,0.7697,203.8843,4.0776
96,603489,八方股份,38.19,16.69,41.7516,102.7397,,615.4064,
97,605258,协和电子,37.96,22.96,42.4749,108.8625,1.6494,474.1013,7.1833
98,603324,盛剑环境,37.85,7.76,25.1936,40.1637,,516.9545,
99,301059,金三江,37.84,26.8,54.8456,29.6931,,110.7806,
100,603165,荣晟环保,37.65,19.59,23.3117,398.6823,3.1471,2034.4144,16.0594
101,601399,国机重装,37.48,13.91,16.871,445.3104,0.1342,3199.4009,0.9647
102,301020,密封科技,37.47,20.16,47.9955,80.7803,0.7357,400.6842,3.6492
103,301043,绿岛风,37.45,14.66,36.5615,43.2413,,294.8975,
104,688303,大全能源,37.39,31.0,45.6355,677.1342,1.0417,2183.7817,3.3596
105,300783,三只松鼠,37.38,5.43,28.9199,302.0172,0.8389,5554.1866,15.4282
