,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600751,海航科技,58.39,7.64,14.019,58.8163,0.1193,769.1423,1.5612
1,002128,露天煤业,57.47,28.44,45.0685,451.8108,0.7841,1588.5796,2.757
2,002218,拓日新能,57.12,30.66,37.7238,41.5329,0.3461,135.4209,1.1285
3,002249,大洋电机,56.77,3.9,11.0654,29.7031,0.3159,760.4381,8.0897
4,002183,怡亚通,55.07,45.2,74.8664,83.5473,0.9024,184.8361,1.9966
5,002258,利尔化学,54.5,33.24,50.6284,57.3661,0.5681,172.5746,1.7092
6,601668,中国建筑,54.37,1.33,10.2697,1395.444,0.0775,104608.678,5.8115
7,002223,鱼跃医疗,52.0,27.65,27.6551,58.7744,0.7633,212.5308,2.7601
8,002242,九阳股份,51.63,5.08,17.2692,38.1312,0.1906,750.3774,3.7518
9,002217,合力泰,51.55,13.78,29.9232,54.7196,0.5891,397.0847,4.2752
10,002069,獐子岛,48.38,28.99,47.4592,150.2319,1.7716,518.1982,6.1108
11,002106,莱宝高科,45.56,42.68,56.2142,222.3589,1.5188,520.9557,3.5584
12,601699,潞安环能,45.31,12.29,35.6123,700.915,1.5264,5698.6411,12.4102
13,002239,奥特佳,42.93,10.03,16.2515,32.9584,0.3295,328.3877,3.2838
14,600048,保利发展,42.81,17.26,42.559,406.8464,1.0171,2356.4188,5.891
15,002273,水晶光电,42.25,25.49,52.3473,11.7213,0.2344,45.9791,0.9195
16,002251,步步高,42.14,3.46,18.2548,73.9465,0.7381,2134.7518,21.3091
17,002178,延华智能,42.07,9.85,28.5722,16.9139,0.2818,171.6336,2.8605
18,002122,ST天马,42.06,15.28,31.23,90.0259,0.8826,589.032,5.7748
19,002212,天融信,41.72,9.62,15.421,72.7125,0.6434,755.761,6.6881
20,002151,北斗星通,39.87,18.21,31.1163,15.9917,0.3997,87.7874,2.1946
21,600743,华远地产,38.34,1.35,9.7539,1.9743,0.0063,146.2348,0.4675
22,002229,鸿博股份,38.14,40.97,45.7197,38.7641,0.646,94.6019,1.5766
23,002216,三全食品,36.47,8.45,34.836,56.7288,0.8104,671.2158,9.5887
24,002266,浙富控股,35.82,7.04,19.5199,6.9366,0.0645,98.48,0.917
25,601666,平煤股份,35.71,12.55,30.1605,904.0075,1.2827,7198.9276,10.2152
26,002255,海陆重工,35.51,6.24,22.029,24.9562,0.3006,399.7507,4.8162
27,002138,顺络电子,35.33,36.38,57.718,36.4167,0.5202,100.0916,1.4298
28,002194,武汉凡谷,35.25,20.5,28.3337,99.3315,0.6208,484.3294,3.027
29,002137,实益达,34.82,6.38,10.0739,31.8052,0.318,497.745,4.9774
30,600309,万华化学,34.72,18.66,37.4161,617.6302,0.7277,3309.5407,3.8998
31,000552,靖远煤电,34.43,20.43,33.7899,32.8176,0.1845,160.6097,0.9029
32,002261,拓维信息,34.23,24.04,44.6206,32.9127,0.5497,136.8914,2.2866
33,002191,劲嘉股份,33.93,13.7,28.0523,154.0291,0.7701,1123.9655,5.6198
34,601168,西部矿业,33.79,11.35,25.8669,524.3307,1.6359,4616.1378,14.4029
35,002153,石基信息,33.55,23.8,54.3075,35.3245,0.841,148.4105,3.5335
