,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,002164,宁波东力,241.77,168.77,30.4872,1423.1139,2.6741,843.1872,1.5844
1,002069,獐子岛,135.47,1.6,17.8407,23.5159,0.033,1468.6724,2.0653
2,000585,*ST东电,125.77,272.6,34.4867,163.6478,0.1873,60.0313,0.0687
3,300981,中红医疗,107.14,54.53,,1602.5693,12.8205,2938.8686,23.5109
4,600961,株冶集团,85.86,1.48,5.1018,166.9992,0.3166,11227.2222,21.2855
5,301047,义翘神州,82.8,70.24,96.5561,750.5942,,1068.5357,
6,002113,ST天润,79.46,85.16,23.7105,409.0671,0.2708,480.3456,0.3179
7,300677,英科医疗,72.28,48.88,68.5249,4372.5794,19.6683,8944.9211,40.2352
8,600804,鹏博士,69.0,41.39,39.5829,1714.4486,1.1969,4141.9704,2.8916
9,603301,振德医疗,58.85,25.84,46.466,2097.7533,9.8889,8116.6605,38.2624
10,688317,之江生物,57.3,49.04,,695.5394,4.763,1418.1587,9.7115
11,688606,奥泰生物,56.28,61.92,84.6441,377.6507,,609.8491,
12,000792,盐湖股份,55.62,13.22,28.4235,2118.1234,0.3898,16017.714,2.9482
13,002605,姚记科技,50.67,54.26,58.097,984.9783,2.4522,1814.9885,4.5186
14,002714,牧原股份,47.88,53.58,64.6667,20987.8283,5.5999,39164.5536,10.4499
15,002681,奋达科技,46.43,42.3,20.3787,1060.7564,0.5813,2507.3992,1.3741
16,300418,昆仑万维,46.19,183.96,80.9597,4175.4918,3.5586,2269.6679,1.9343
17,688298,东方生物,46.09,60.36,83.0342,664.4568,5.5371,1100.6683,9.1722
18,002030,达安基因,45.74,43.18,69.0279,1537.216,1.7525,3559.6871,4.0582
19,688289,圣湘生物,45.33,55.82,82.1919,2012.8153,5.032,3605.2709,9.0131
20,300985,致远新能,43.78,17.54,,179.5132,,1022.995,
21,002838,道恩股份,42.94,23.58,34.6284,779.9723,1.9162,3306.8099,8.1242
22,000017,深中华A,42.5,6.35,15.1207,5.2632,0.0095,82.8733,0.1503
23,688399,硕世生物,40.77,52.85,81.1398,581.7933,9.9248,1100.6566,18.7761
24,300676,华大基因,40.07,40.06,64.6121,2705.299,6.7615,6752.0758,16.8759
25,002607,中公教育,40.03,17.75,58.7053,1320.8935,0.2141,7438.9698,1.2061
26,002582,好想你,39.99,81.77,25.0525,2238.4862,4.3408,2737.464,5.3084
27,000576,甘化科工,39.82,249.22,42.9258,744.0536,1.6801,298.5416,0.6741
28,600132,重庆啤酒,38.38,14.83,42.3991,460.9163,0.9523,3107.5573,6.4209
29,000868,安凯客车,38.36,19.16,5.7414,266.5365,0.3634,1390.6552,1.8963
30,300461,田中精机,38.3,11.42,43.3455,33.2173,0.2742,290.847,2.4016
31,002932,明德生物,37.13,55.64,81.4446,356.2295,5.3499,640.1675,9.6142
32,000911,南宁糖业,36.63,1.27,13.9483,41.592,0.1283,3251.8656,10.0341
33,300246,宝莱特,35.47,28.58,53.0283,314.8733,2.1553,1101.5115,7.54
34,002157,正邦科技,35.38,16.66,27.1057,5433.0118,2.156,32605.2486,12.9393
35,002950,奥美医疗,35.01,31.05,43.7453,959.1538,1.5146,3088.7449,4.8774
36,300869,康泰医学,34.99,46.34,62.2319,514.9437,1.2816,1111.1481,2.7654
37,300206,理邦仪器,34.82,33.55,59.7112,635.9411,1.0932,1895.4965,3.2584
38,300844,山水比德,34.46,19.47,52.9036,65.4972,,336.3612,
39,300989,蕾奥规划,34.42,17.24,,50.3391,1.1186,291.8359,6.4852
40,688628,优利德,34.42,19.82,,140.3183,,707.8705,
41,002124,天邦股份,33.86,35.19,46.7485,2824.3704,2.1499,8025.501,6.109
42,300122,智飞生物,33.37,22.43,40.0197,2478.5957,1.5491,11049.7872,6.9061
43,300888,稳健医疗,32.24,33.07,62.6974,3150.0983,7.386,9523.149,22.329
44,300111,向日葵,31.95,11.67,36.0951,23.6207,0.021,202.3316,0.1806
45,603882,金域医学,31.86,18.1,45.7416,1054.925,2.2958,5827.4048,12.6823
46,002437,誉衡药业,31.59,29.69,72.9729,657.6915,0.2992,2214.5338,1.0074
47,301003,江苏博云,31.35,24.22,,75.9184,,313.3976,
48,300782,卓胜微,31.03,36.37,51.4179,717.5102,3.9861,1972.4602,10.9581
49,688625,呈和科技,30.94,26.88,,85.7927,0.8579,319.1015,3.191
50,688063,派能科技,30.65,24.33,,196.714,,808.442,
51,002980,华盛昌,30.44,39.88,59.1074,315.1992,2.3639,790.3635,5.9277
52,688621,阳光诺和,30.41,21.73,50.3162,50.9751,,234.5304,
53,688121,卓然股份,29.81,9.66,19.1054,181.9921,,1882.5749,
54,300951,博硕科技,29.81,20.6,,90.961,,441.5556,
55,301009,可靠股份,29.61,13.62,29.0837,168.0518,,1233.1949,
56,003028,振邦智能,29.18,18.76,30.5669,124.771,1.5178,664.9592,8.0895
57,300983,尤安设计,28.96,27.23,49.0795,170.64,2.844,626.6317,10.4438
58,301000,肇民科技,28.76,20.08,35.7382,66.446,,330.7616,
59,600234,山水文化,28.55,5.58,15.3703,29.3739,0.145,526.29,2.5996
60,300658,延江股份,28.21,24.89,45.6578,315.7089,2.0799,1268.3362,8.3561
61,002555,三七互娱,27.84,20.02,88.9243,2260.2261,1.07,11289.5303,5.3447
62,300973,立高食品,27.43,13.22,,158.7239,,1200.4489,
