,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,000017,深中华A,22492.48,581.02,10.2858,1575.2239,2.857,271.1117,0.4917
1,000035,中国天楹,9070.54,2765.07,11.4437,1131.547,5.9884,40.9228,0.2165
2,600556,天下秀,2373.83,76.73,31.152,32.6448,0.0826,42.5401,0.1077
3,600769,祥龙电业,1477.52,1611.85,1.9571,515.7327,1.3753,31.9963,0.0853
4,600603,广汇物流,1431.99,264.42,41.0066,123.1112,0.6325,46.5589,0.2392
5,000504,南华生物,1307.97,52.51,-4.2646,13.8015,0.0442,26.2809,0.0843
6,600155,华创阳安,864.22,967.41,4.8523,693.6362,1.6815,71.7,0.1738
7,600421,华嵘控股,419.74,12.38,2.2766,13.7975,0.0705,111.4181,0.5696
8,300872,天阳科技,238.22,14.56,38.7898,27.6296,0.2008,189.7442,1.3795
9,000751,锌业股份,225.83,99.7,9.3001,4174.5318,2.9609,4186.8083,2.9696
10,300839,博汇股份,209.65,23.98,-2.0654,28.3907,1.4195,118.3485,5.9174
11,600301,*ST南化,193.68,7.03,-9.4274,47.7053,0.2028,678.0199,2.8833
12,600385,*ST金泰,157.26,4.98,4.828,26.828,0.1811,537.9337,3.632
13,688701,卓锦股份,148.19,12.52,33.5008,7.2492,0.4832,57.8644,3.8576
14,603258,电魂网络,104.44,64.52,97.3376,303.9345,1.6885,471.0351,2.6168
15,000056,皇庭国际,103.75,6575.54,30.8384,2320.697,10.5055,35.2928,0.1597
16,600444,国机通用,95.23,1.1,10.0614,4.6499,0.0442,421.503,4.0143
17,000958,东方能源,93.83,91.82,3.5049,668.2861,2.2314,727.7751,2.43
18,603895,天永智能,85.42,22.03,39.5761,46.9658,,213.1191,
19,002895,川恒股份,84.15,135.16,11.94,1076.2793,,796.2562,
20,688229,博睿数据,79.99,23.06,80.5204,5.3909,,23.3753,
21,603387,基蛋生物,78.06,42.56,83.4069,65.6278,,154.1954,
22,603357,设计总院,77.9,31.08,46.7854,243.7703,,784.3107,
23,603444,吉比特,77.22,56.95,97.6932,157.5389,2.9517,276.6077,5.1827
24,600338,西藏珠峰,76.74,1.33,1.6793,20.8837,0.1318,1569.0742,9.9099
25,600234,山水文化,76.17,321.35,98.5536,33.5637,0.1657,10.4445,0.0515
26,002928,华夏航空,74.58,11.47,24.2619,99.4903,,866.7199,
27,603177,德创环保,70.44,19.72,41.6894,147.1707,0.9714,746.2522,4.9257
28,002845,同兴达,70.04,6.46,14.9512,99.7188,1.3849,1541.868,21.4148
29,603156,养元饮品,68.72,21.28,38.4026,1582.1054,,7431.4209,
30,000908,景峰医药,68.17,2.01,21.3362,3.3691,0.012,167.3079,0.5975
31,301060,兰卫医学,64.48,18.22,37.3331,84.3421,0.9476,462.6947,5.1988
32,688639,华恒生物,63.54,7.49,23.1626,12.9989,1.2998,173.4004,17.34
33,300743,天地数码,62.73,12.19,36.2429,30.3823,,249.1147,
34,000603,盛达资源,62.66,34.38,82.6378,289.8431,0.5739,842.9993,1.6693
35,300620,光库科技,61.09,22.93,55.2293,20.4444,,89.1237,
36,300590,移为通信,59.81,30.33,58.5233,44.7035,0.745,147.3521,2.4558
37,300878,维康药业,58.64,14.62,49.1055,19.748,,135.0598,
38,300494,盛天网络,57.81,59.45,90.8387,126.7191,1.4079,213.127,2.368
39,300558,贝达药业,57.68,37.11,95.5542,178.3988,0.4955,480.698,1.3352
40,300685,艾德生物,56.1,29.64,93.2345,22.0497,,74.3778,
41,688020,方邦股份,54.73,37.72,66.3016,33.7386,,89.4214,
42,605098,行动教育,54.54,4.33,69.9219,10.418,0.8826,240.4056,20.3673
43,002932,明德生物,53.85,28.21,70.592,7.3221,1.2203,25.9475,4.3245
44,300653,正海生物,53.74,20.37,91.9241,15.7673,,77.377,
45,301024,霍普股份,53.51,29.96,60.8685,25.3682,0.8456,84.6466,2.8215
46,603283,赛腾股份,53.39,20.96,48.7841,23.3219,,111.2598,
47,300795,*ST米奥,53.17,11.81,32.6477,29.4807,0.692,249.6082,5.8593
48,300935,盈建科,52.49,21.41,92.165,5.0901,0.3326,23.7719,1.5537
49,603377,东方时尚,52.37,27.83,61.1686,266.3548,0.7198,956.8626,2.5861
50,002949,华阳国际,52.04,8.65,36.0079,30.2266,0.2389,349.0861,2.7595
51,300418,昆仑万维,51.07,28.86,71.4915,435.9064,2.0757,1509.9928,7.1904
52,300807,天迈科技,50.87,19.18,41.2474,22.8572,0.5468,119.1324,2.85
53,688215,瑞晟智能,50.78,45.89,64.7329,3.2295,0.3099,7.0372,0.6753
54,300668,杰恩设计,49.96,25.39,50.6818,28.436,,111.9952,
55,603587,地素时尚,48.55,21.75,72.5468,290.793,,1336.5475,
56,603801,志邦家居,48.45,7.63,38.9369,74.0229,,969.5631,
57,300533,冰川网络,48.36,46.51,90.9312,126.642,1.6885,272.2572,3.63
58,300467,迅游科技,48.33,31.79,71.793,45.8591,1.5286,144.2453,4.8081
59,603528,多伦科技,48.32,31.15,60.6278,140.7985,0.9083,451.8998,2.9154
60,603983,丸美股份,48.24,22.45,76.1983,218.6148,,973.7366,
61,300868,杰美特,47.76,12.89,38.3739,66.2374,,513.8507,
62,603421,鼎信通讯,47.63,38.05,59.8299,249.2153,0.639,654.9378,1.6793
63,300628,亿联网络,47.48,29.85,53.591,100.0934,,335.3195,
64,301070,开勒股份,47.46,15.13,38.292,5.0468,1.0093,33.3482,6.6696
65,002841,视源股份,47.46,5.02,18.4451,163.8856,0.4514,3264.3777,8.9927
66,603229,奥翔药业,47.26,12.85,46.443,15.5527,,120.9486,
67,300559,佳发教育,47.19,38.39,54.0253,80.1713,1.4901,208.7883,3.8808
68,603516,淳中科技,46.87,36.12,58.3509,39.4386,1.1832,109.1753,3.2755
69,300613,富瀚微,46.71,23.52,52.4084,28.9141,,122.9076,
70,603816,顾家家居,46.32,15.05,39.9992,403.6305,1.2231,2681.7482,8.1265
71,300731,科创新源,46.17,35.58,55.1138,31.1743,,87.614,
72,002925,盈趣科技,45.91,17.62,31.9969,62.011,,351.838,
73,000757,浩物股份,45.9,12.43,29.2315,55.0666,0.1503,442.7821,1.2086
74,603697,有友食品,45.83,11.81,28.0342,115.5702,0.7703,978.4315,6.5215
75,603393,新天然气,45.72,26.12,33.9511,202.0919,1.684,773.56,6.4463
76,300686,智动力,45.58,17.51,32.4163,90.8565,,518.8167,
77,600892,大晟文化,45.46,0.46,3.593,2.8252,0.0447,605.7079,9.5953
78,000921,海信家电,45.07,5.08,21.8398,1239.0051,0.915,24360.0213,17.9904
79,002853,皮阿诺,44.7,13.08,38.9536,54.994,,420.3883,
80,688208,道通科技,44.52,30.5,66.2945,86.8113,,284.5936,
81,300908,仲景食品,44.07,19.81,50.392,73.8446,,372.7552,
82,603303,得邦照明,44.03,7.17,19.0,176.8203,,2464.6635,
83,300679,电连技术,43.94,33.01,55.2042,154.7877,,468.8896,
84,600280,中央商场,43.86,7.79,25.506,570.2857,0.9932,7318.643,12.7465
85,603076,乐惠国际,43.84,6.6,25.4831,47.5259,,719.9611,
86,300681,英搏尔,43.58,4.59,25.8375,3.4421,,74.911,
87,603160,汇顶科技,43.4,37.43,65.794,256.6369,0.6415,685.6209,1.714
88,002901,大博医疗,43.19,47.77,79.2837,96.812,,202.6546,
89,300458,全志科技,43.06,25.38,41.32,418.9316,3.491,1650.0992,13.7508
90,301073,君亭酒店,43.0,4.48,33.1119,8.3405,0.556,185.9832,12.3988
91,603868,飞科电器,42.51,14.02,34.0915,290.5815,0.7412,2072.4329,5.2868
92,603236,移远通信,42.5,11.57,32.4516,18.6741,1.8674,161.366,16.1366
93,300656,民德电子,42.34,30.2,51.5952,21.5993,,71.5041,
94,300583,赛托生物,42.05,14.65,29.6497,41.5616,0.5195,283.5879,3.5448
95,603991,至正股份,41.94,9.57,31.7385,20.953,,218.8782,
96,688360,德马科技,41.91,2.79,25.927,8.9175,0.4458,319.1893,15.9594
97,300582,英飞特,41.84,24.26,38.808,93.6962,0.9464,386.1417,3.9004
98,002745,木林森,41.8,15.05,30.0974,432.6822,1.0817,2873.6466,7.1841
99,603326,我乐家居,41.72,8.59,32.2944,40.209,,467.6634,
100,300756,金马游乐,41.69,13.02,39.2059,36.7802,,282.4506,
101,603277,银都股份,41.41,14.52,30.8986,85.4021,1.1386,588.0672,7.8408
102,300615,欣天科技,41.06,30.85,51.5746,52.256,0.8709,169.3369,2.8222
103,603881,数据港,41.05,16.63,38.8048,33.2914,0.2107,200.1026,1.2669
104,603288,海天味业,41.03,19.12,39.2316,1606.4188,2.2593,8401.5893,11.8165
105,002898,赛隆药业,40.97,20.72,59.6728,45.8771,,221.3421,
106,603533,掌阅科技,40.94,22.99,51.4848,52.2193,,227.0666,
107,600340,华夏幸福,40.82,12.89,33.812,2714.8948,2.0522,21059.7536,15.9196
108,300659,中孚信息,40.81,23.66,58.0952,41.6825,,176.1275,
109,300484,蓝海华腾,40.77,27.79,51.0225,59.3208,1.521,213.4189,5.4722
110,002960,青鸟消防,40.52,19.47,40.2277,123.5488,,634.3461,
111,603380,易德龙,40.51,9.63,27.1803,34.0032,,352.8236,
112,300846,首都在线,40.43,13.79,44.6934,20.7038,0.8102,150.0849,5.8734
113,603916,苏博特,40.38,11.54,34.8786,185.5556,,1607.1192,
114,002833,弘亚数控,40.32,23.25,38.0363,68.1246,0.6812,292.9515,2.9295
115,688086,紫晶存储,40.04,31.84,20.3225,21.426,0.2678,67.2909,0.8411
116,300436,广生堂,40.01,32.14,85.3917,57.2622,1.0225,178.155,3.1813
117,603773,沃格光电,39.7,27.99,52.3801,46.2811,0.8119,165.3094,2.9001
118,002880,卫光生物,39.69,25.02,49.3568,88.8806,,355.2104,
119,300386,飞天诚信,39.68,23.78,40.0319,201.1759,2.6823,845.8245,11.2776
120,603098,森特股份,39.5,19.55,33.5104,236.4113,0.7004,1208.8281,3.5817
121,688109,品茗股份,39.41,5.62,46.1246,1.5262,0.1526,27.1399,2.7139
122,603848,好太太,39.4,16.56,33.1148,84.2017,,508.2347,
123,300433,蓝思科技,39.28,18.3,31.6778,2444.0011,4.033,13351.6489,22.0324
124,000049,德赛电池,38.58,4.67,14.5265,206.026,1.5057,4402.4988,32.1751
125,603605,珀莱雅,38.43,12.46,66.4273,178.2009,,1429.8652,
126,600988,赤峰黄金,38.2,39.21,72.0345,228.075,0.805,581.6189,2.0529
127,300567,精测电子,38.0,34.46,58.1009,49.7394,3.9045,144.3345,11.3302
128,300496,中科创达,37.97,28.75,52.1929,96.6809,1.289,336.2725,4.4836
129,603590,康辰药业,37.95,19.79,95.0217,118.437,,598.3845,
130,300406,九强生物,37.92,40.62,68.2404,180.6374,1.8063,444.6254,4.4462
131,300550,和仁科技,37.83,31.42,64.7353,43.9393,0.7323,139.832,2.3305
132,002749,国光股份,37.73,21.25,48.9382,128.0365,2.1339,602.4215,10.0403
133,600076,康欣新材,37.71,381.12,17.9366,52.0905,0.1425,13.6675,0.0373
134,603699,纽威股份,37.68,19.18,44.9761,471.5323,0.6736,2458.0603,3.5115
135,603956,威派格,37.66,17.68,66.9622,58.5782,1.1715,331.2704,6.6254
136,603429,集友股份,37.62,28.48,48.2672,35.2697,0.6915,123.8068,2.4275
137,603233,大参林,37.55,5.32,38.9019,197.3822,,3706.6561,
138,300832,新产业,37.28,37.36,72.2544,141.2679,1.3327,378.1228,3.5671
139,002875,安奈儿,37.27,7.94,56.6657,56.1151,,706.1774,
140,688579,山大地纬,37.06,15.1,45.1644,30.4936,0.5808,201.9354,3.8463
141,300625,三雄极光,36.93,7.96,30.1571,126.4127,,1587.6076,
142,300508,维宏股份,36.93,41.86,73.7766,45.1876,1.0041,107.9374,2.3986
143,002970,锐明技术,36.91,9.69,37.3498,37.7661,,389.5416,
144,300624,万兴科技,36.79,24.61,98.246,48.3281,,196.3342,
145,688580,伟思医疗,36.72,28.64,68.6492,13.993,0.2798,48.8532,0.977
146,603228,景旺电子,36.59,15.01,30.7698,264.3954,0.7344,1760.5281,4.8903
147,603595,东尼电子,36.57,17.93,35.9282,21.622,,120.5581,
148,002790,瑞尔特,36.49,19.73,33.6364,134.2233,1.1185,680.2791,5.6689
149,603658,安图生物,36.44,30.3,70.5866,124.0752,0.3282,409.3646,1.0829
150,603501,韦尔股份,36.39,11.15,24.7407,127.3211,,1141.4604,
151,603043,广州酒家,36.29,14.94,51.2549,220.3666,,1474.1629,
152,003041,真爱美家,36.28,6.73,19.3975,63.8719,,948.3506,
153,300787,海能实业,36.27,10.99,28.6265,65.1981,,592.8685,
154,300516,久之洋,36.25,31.27,49.0677,78.6944,0.8743,251.6433,2.796
155,603565,中谷物流,36.22,3.42,4.2573,62.3731,0.4322,1821.6486,12.624
156,688611,杭州柯林,36.2,31.78,58.6002,32.6624,1.0887,102.7647,3.4254
157,300360,炬华科技,36.16,22.42,37.4538,171.8195,2.2909,766.1705,10.2156
158,300648,星云股份,36.13,35.56,66.7223,21.2354,,59.702,
159,603898,好莱客,35.95,15.47,37.6001,100.5555,1.3681,649.6658,8.8389
160,300519,新光药业,35.88,27.04,55.2978,72.469,1.2078,267.938,4.4656
161,603963,大理药业,35.74,30.91,52.3747,92.0319,,297.6498,
162,300393,中来股份,35.65,28.28,46.5318,97.7043,1.0177,345.3731,3.5976
163,603926,铁流股份,35.58,14.19,32.1075,117.1607,,825.5671,
164,600519,贵州茅台,35.51,48.95,92.9049,15136.6398,14.5799,30921.8013,29.7846
165,002989,中天精装,35.4,9.87,24.178,68.1001,,689.6158,
166,300712,永福股份,35.4,20.38,50.64,64.4786,,316.3031,
167,300660,江苏雷利,35.35,10.55,26.8893,138.099,,1307.7764,
168,002942,新农股份,35.33,8.07,26.0968,43.034,0.7172,532.9846,8.883
