,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,002260,*ST德奥,58.16,68.55,20.6704,33.7153,,49.179,
1,002069,獐子岛,52.87,0.93,8.7116,3.7139,0.0052,398.4875,0.5603
2,600961,株冶集团,40.07,1.21,4.6506,41.7089,0.079,3422.5768,6.4888
3,002605,姚记科技,33.05,124.13,67.3586,663.4285,1.6588,534.4203,1.3362
4,002437,誉衡药业,30.17,113.35,67.9203,658.6003,,581.0199,
5,301047,义翘神州,30.05,57.76,90.1013,64.1427,,111.0479,
6,688289,圣湘生物,25.72,48.31,81.0863,193.0752,,399.5835,
7,600685,中船防务,25.13,143.08,2.3597,3222.7173,2.2799,2252.3678,1.5934
8,600836,上海易连,23.03,16.59,10.0676,231.0405,,1391.9572,
9,002980,华盛昌,18.56,42.72,61.9553,89.5883,0.8958,209.6897,2.0968
10,000737,南风化工,18.16,36.06,19.514,86.0819,0.1568,238.6818,0.4349
11,002113,ST天润,16.46,20.06,37.0631,28.6995,0.0187,142.9996,0.0932
12,300111,向日葵,16.39,14.11,25.5529,9.8763,0.0088,69.9699,0.0624
13,002893,华通热力,16.2,21.22,30.4815,123.5284,0.7732,581.9807,3.643
14,688536,思瑞浦,16.09,33.73,65.6741,43.063,1.7225,127.6696,5.1067
15,301075,多瑞医药,15.92,28.54,95.5892,28.4883,,99.789,
16,688317,之江生物,15.7,44.55,,99.8202,0.6835,224.0562,1.5343
17,000987,越秀金控,15.67,78.6,85.0411,3525.1742,1.2805,4484.4765,1.629
18,603363,傲农生物,15.35,8.64,24.0825,151.0616,0.3479,1748.2388,4.0262
19,300972,万辰生物,15.11,39.94,,54.2326,0.471,135.7548,1.1791
20,002714,牧原股份,14.99,51.19,64.5286,4131.3917,1.8739,8069.9428,3.6604
21,000911,南宁糖业,14.53,1.58,18.2274,12.0884,0.0373,760.8533,2.3477
22,002124,天邦股份,14.18,25.23,35.5067,476.2778,0.4107,1887.6009,1.6277
23,600809,山西汾酒,14.11,29.58,72.2248,1224.7589,1.4053,4139.844,4.75
24,601975,招商南油,14.06,71.49,32.248,758.9242,0.151,1061.472,0.2113
25,688598,金博股份,13.27,45.14,60.4334,41.3181,,91.5149,
26,688621,阳光诺和,12.88,23.38,45.3547,17.2542,,73.7695,
27,300981,中红医疗,12.33,16.73,25.0649,55.2708,0.4421,330.3382,2.6427
28,603988,中电电机,12.25,79.65,26.4128,97.0369,0.4125,121.8223,0.5179
29,688677,海泰新光,12.22,42.87,65.7247,30.6837,0.8766,71.569,2.0448
30,300985,致远新能,11.87,14.88,36.5469,31.0638,,208.7247,
31,002982,湘佳股份,11.87,20.41,44.1356,108.4703,1.4225,531.253,6.9672
32,603808,歌力思,11.55,59.39,66.511,243.65,0.7327,410.2235,1.2336
33,300439,美康生物,11.05,37.56,33.8253,165.6496,0.4797,440.9971,1.2771
34,600804,鹏博士,10.64,6.08,51.656,81.3417,0.0567,1335.7398,0.9325
35,600167,联美控股,10.6,51.0,68.1502,897.5484,0.3922,1759.6186,0.769
36,002264,新华都,10.55,8.1,25.7366,99.7262,,1230.3454,
37,002216,三全食品,10.35,11.62,37.0319,257.5816,0.3222,2216.612,2.7733
38,300841,康华生物,10.07,41.29,95.9513,64.8757,1.4416,157.099,3.491
39,600610,中毅达,10.02,2.06,17.1447,4.9589,,240.6879,
40,002304,洋河股份,10.0,43.18,73.7396,4002.1685,2.6557,9268.1671,6.1501
41,605168,三人行,9.69,9.08,17.804,40.4223,,444.848,
42,600051,宁波联合,9.6,20.44,42.0988,283.5931,0.9122,1387.3168,4.4625
43,688728,格科微,9.54,15.75,29.3909,196.5126,,1247.6531,
44,600892,大晟文化,9.52,44.33,94.8076,26.5777,0.0475,59.9408,0.1071
45,600726,华电能源,9.5,5.32,14.0659,176.3657,0.0896,3314.4994,1.6853
46,603444,吉比特,9.48,43.55,91.3447,322.1959,4.4833,739.7944,10.2942
47,002214,大立科技,9.46,37.66,59.4105,114.9323,0.2505,305.1047,0.6651
48,000858,五粮液,9.39,38.06,76.5316,7704.2895,,20238.2264,
49,000090,天健集团,9.38,22.82,49.047,982.7451,0.5259,4306.0872,2.3045
50,002555,三七互娱,9.33,16.78,90.838,728.8244,0.345,4343.1087,2.0561
51,300418,昆仑万维,9.31,50.31,81.5557,507.837,0.4388,1009.377,0.8722
52,688399,硕世生物,9.21,51.69,88.1122,103.591,1.7671,200.3705,3.4181
53,002030,达安基因,9.19,31.66,56.6836,186.3682,,588.4772,
54,300783,三只松鼠,9.02,5.5,27.1535,188.0081,0.4688,3412.4159,8.5097
55,300511,雪榕生物,8.9,28.26,38.5898,169.8059,0.3955,600.8528,1.3998
56,603288,海天味业,8.86,27.4,45.8221,1612.6289,0.5971,5883.8275,2.1788
57,600519,贵州茅台,8.78,53.65,91.6722,13093.7702,10.4233,24405.3945,19.4279
58,002157,正邦科技,8.77,12.69,25.3573,905.617,0.3611,7134.9567,2.845
59,688095,福昕软件,8.72,27.34,96.4901,31.2982,0.8669,114.4525,3.1704
60,000955,欣龙控股,8.67,20.07,42.1166,58.3537,0.1083,290.6896,0.5399
61,000531,穗恒运A,8.66,70.72,8.1961,414.0621,0.6043,585.4234,0.8545
62,002072,*ST凯瑞,8.64,31.67,80.7287,2.2316,0.0126,7.0449,0.04
63,300738,奥飞数据,8.53,36.18,28.2627,64.1359,0.5459,177.2331,1.5086
64,000963,华东医药,8.5,13.34,40.7349,1147.2785,0.6556,8598.0699,4.9137
65,300852,四会富仕,8.45,20.19,34.05,30.9629,0.729,153.3543,3.611
66,600396,金山股份,8.44,9.28,21.4224,187.8432,0.1275,2023.1333,1.3737
67,300146,汤臣倍健,8.4,35.75,67.3761,534.5881,0.3378,1495.0461,0.9447
68,300607,拓斯达,8.4,27.99,47.9723,153.7911,1.0395,549.4097,3.7138
69,688639,华恒生物,8.38,25.98,46.5549,33.728,0.7351,129.7862,2.8288
70,688556,高测股份,8.37,16.64,,35.9705,0.2963,216.0448,1.7797
71,000848,承德露露,8.36,21.46,54.3635,182.2065,0.1861,848.9433,0.8675
72,002489,浙江永强,8.28,16.18,32.0758,327.2446,0.1504,2021.8564,0.9292
73,600779,水井坊,8.28,26.2,83.5471,190.9389,0.3908,728.7174,1.4916
74,300122,智飞生物,8.24,19.59,37.0863,516.3634,0.3227,2634.5992,1.6466
75,688390,固德威,8.22,16.84,,37.5155,0.5684,222.764,3.3752
76,301016,雷尔伟,8.21,25.01,,27.1712,,108.5989,
77,688345,博力威,8.19,12.63,26.9587,27.7929,,219.9062,
78,300782,卓胜微,8.17,33.66,52.6672,151.8061,1.518,450.9055,4.509
79,000895,双汇发展,8.15,8.33,16.9633,1464.6522,0.4412,17581.6301,5.2968
80,000568,泸州老窖,8.09,48.05,86.8545,1707.1459,1.1654,3552.4675,2.4253
81,600486,扬农化工,8.09,14.13,27.4385,446.2213,1.4398,3157.4097,10.1885
82,300842,帝科股份,8.04,15.98,16.1533,35.2422,0.4698,220.4081,2.9387
83,002401,中远海科,7.94,33.24,21.9697,82.3862,0.2662,247.8236,0.8009
