,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
68,300111,向日葵,37.2,19.46,35.695,55.8679,0.0498,286.955,0.2562
69,002124,天邦股份,36.95,30.14,42.2217,3244.9869,2.47,10764.1486,8.1937
70,002131,利欧股份,36.77,30.69,8.7908,4772.4755,0.7065,15547.8679,2.3017
71,688121,卓然股份,36.57,9.1,19.2489,248.4399,1.6344,2727.5068,17.9441
72,301077,星华反光,36.5,15.79,,98.2331,2.1829,622.1181,13.8248
73,300888,稳健医疗,36.44,30.4,59.5465,3810.4125,8.9343,12533.9459,29.3884
74,000911,南宁糖业,36.16,1.23,14.9161,43.8497,0.1353,3547.4072,10.946
75,688628,优利德,36.14,,,150.6118,1.8255,,
76,300206,理邦仪器,36.06,28.17,59.41,653.1535,1.1227,2318.6042,3.9857
77,300994,久祺股份,35.83,6.85,20.1793,156.7514,1.0759,2285.5587,15.6888
78,001202,炬申股份,35.72,9.24,15.0046,90.2629,0.9348,975.8795,10.1066
79,300973,立高食品,35.59,12.82,,232.0951,,1809.6901,
80,301067,显盈科技,35.57,12.51,,66.4066,1.6392,530.5127,13.0958
81,000422,湖北宜化,35.49,0.83,10.6863,115.7949,0.1289,13804.6999,15.3749
82,300676,华大基因,35.36,24.89,60.0696,2090.2853,5.2244,8397.23,20.9878
83,301009,可靠股份,35.05,13.18,,215.5961,,1635.1316,
84,688109,品茗股份,35.02,25.8,81.8529,97.9464,2.4021,379.6009,9.3098
85,000017,深中华A,34.71,3.21,12.4183,3.7858,0.0068,117.8575,0.2137
86,688696,极米科技,34.4,9.51,31.6311,268.9499,7.1719,2827.9224,75.4112
87,600779,水井坊,34.23,24.33,84.1866,731.3258,1.4972,3005.7126,6.1537
88,688819,天能股份,33.82,6.49,20.2095,2279.8144,2.6648,35099.8779,41.0284
89,300982,苏文电能,33.24,17.4,,238.2509,,1368.8244,
90,300033,同花顺,32.99,60.62,91.6641,1723.975,3.2067,2843.6979,5.2896
91,605389,长龄液压,32.99,27.2,39.3471,235.8571,3.2309,867.0754,11.8777
92,300979,华利集团,32.72,13.48,,1878.5883,,13931.138,
93,605077,华康股份,32.69,23.27,34.9692,307.1672,3.5136,1319.6525,15.0955
94,300941,创识科技,32.58,23.84,37.6865,146.3657,1.4297,613.8705,5.9962
95,600955,维远股份,32.28,16.3,25.5936,715.1065,1.7335,4386.3992,10.6336
96,301049,超越科技,32.12,46.03,58.3786,141.5786,2.0028,307.5459,4.3506
97,002803,吉宏股份,32.1,12.66,43.1203,558.7071,1.4764,4410.2135,11.6546
98,300977,深圳瑞捷,32.0,21.02,,120.4276,,572.6708,
99,605089,味知香,31.95,20.08,29.4645,125.0527,1.6673,622.4685,8.2995
100,002980,华盛昌,31.91,35.06,55.5165,337.559,2.5316,962.6608,7.2199
101,002677,浙江美大,31.9,30.69,52.7647,543.5628,0.8413,1770.8178,2.7409
102,603288,海天味业,31.9,28.09,42.1689,6402.86,1.9759,22791.8739,7.0335
103,688269,凯立新材,31.5,10.01,16.9272,105.3235,1.5046,1052.182,15.0311
104,600809,山西汾酒,31.49,22.01,72.1546,3079.2337,3.5331,13989.8049,16.052
105,000048,京基智农,31.48,21.28,56.6485,866.5635,2.1529,4071.5033,10.1157
106,301006,迈拓股份,31.28,41.36,,173.9387,,420.4708,
107,300529,健帆生物,31.18,44.86,85.2387,875.2405,1.0952,1950.7805,2.4411
108,000526,学大教育,31.1,1.79,25.8261,43.6877,0.4541,2429.8829,25.2599
109,600143,金发科技,30.91,13.08,25.7731,4587.6965,1.7825,35061.1709,13.6232
110,601100,恒立液压,30.81,28.69,44.0989,2253.8746,1.7266,7855.0384,6.0175
111,000504,南华生物,30.69,4.64,55.5245,8.1546,0.0261,175.565,0.5634
112,688611,杭州柯林,30.61,44.62,,105.8053,2.5236,237.1173,5.6557
113,605090,九丰能源,30.54,8.61,14.7675,767.6435,2.1323,8913.5211,24.7597
114,605580,恒盛能源,30.47,20.73,30.6628,109.2135,0.728,526.8045,3.512
115,603985,恒润股份,30.42,19.42,30.019,463.1458,2.2721,2384.5098,11.6979
116,300571,平治信息,30.33,8.74,20.5031,210.5266,1.6896,2407.8959,19.3253
117,301005,超捷股份,30.17,23.58,39.7934,81.2746,,344.6549,
118,601155,新城控股,30.15,10.48,23.4979,15255.7991,6.7631,145475.2255,64.4912
119,688793,倍轻松,30.15,8.55,58.3612,70.7074,1.5294,826.4846,17.8776
120,301002,崧盛股份,29.94,14.7,31.1062,99.4905,1.4034,676.4205,9.5418
121,000672,上峰水泥,29.89,31.49,48.5961,2025.8451,2.4899,6432.2922,7.9057
122,688677,海泰新光,29.75,,,93.098,1.4278,,
123,688680,海优新材,29.65,15.07,24.1722,223.2322,3.5428,1481.0924,23.5056
124,301045,天禄科技,29.6,15.44,30.6732,110.671,,716.401,
125,605337,李子园,29.4,19.72,37.1822,214.5666,1.8481,1087.5717,9.3675
126,600570,恒生电子,29.02,31.67,77.0911,1321.7355,1.2659,4172.6452,3.9964
127,600519,贵州茅台,28.94,49.19,91.4092,46697.2854,37.1735,94915.3809,75.5576
128,002901,大博医疗,28.78,38.16,85.8695,605.6841,1.5057,1586.8602,3.945
129,301027,华蓝集团,28.71,11.12,35.5718,121.4326,,1091.6322,
130,600346,恒力石化,28.7,8.83,18.5446,13461.7857,1.9124,152373.3957,21.6467
131,301019,宁波色母,28.69,24.3,39.3316,104.406,,429.5328,
132,300760,迈瑞医疗,28.6,31.66,64.9665,6657.6761,5.4764,21025.8464,17.2953
133,688728,格科微,28.43,11.97,,773.2302,,6455.9322,
134,603606,东方电缆,28.38,17.56,30.5522,887.3479,1.3565,5052.3361,7.724
135,000752,*ST西发,28.35,3.46,23.8022,14.053,0.0532,405.3307,1.5367
136,688345,博力威,28.34,8.62,23.991,123.3847,1.6451,1431.0682,19.0809
137,301051,信濠光电,28.28,16.42,33.6072,218.8725,,1332.9087,
138,300552,万集科技,28.27,36.26,61.1982,602.9327,,1662.5874,
139,002847,盐津铺子,28.15,12.34,43.832,241.7735,,1958.8515,
140,605488,福莱新材,28.13,9.48,20.6537,120.3602,1.3373,1269.0904,14.101
141,300850,新强联,28.06,20.57,30.4451,424.7206,4.0067,2064.401,19.4754
142,002626,金达威,27.97,27.37,52.254,959.2078,1.5559,3504.4066,5.6845
143,000661,长春高新,27.87,35.52,86.6899,3046.5861,7.5276,8576.6007,21.1914
144,605028,世茂能源,27.83,40.51,58.0317,121.2061,1.01,299.1296,2.4927
145,688622,禾信仪器,27.71,22.24,64.4741,69.454,1.3229,312.2721,5.9483
146,002255,海陆重工,27.7,39.0,29.342,789.9795,0.9379,2025.1099,2.4043
147,002100,天康生物,27.59,14.35,30.9947,1720.4145,1.6001,11986.8089,11.1489
148,002372,伟星新材,27.58,23.36,43.4962,1192.6175,0.749,5104.8067,3.2063
149,600421,华嵘控股,27.52,7.09,21.952,9.9452,0.0508,140.1885,0.7167
150,601888,中国中免,27.52,11.67,40.6417,6139.9388,3.1446,52596.8379,26.9385
151,603444,吉比特,27.51,38.15,86.0003,1046.4061,14.5608,2742.2924,38.1591
152,688656,浩欧博,27.43,25.51,65.5634,56.6176,1.1971,221.8569,4.691
153,688575,亚辉龙,27.42,21.07,60.1649,210.5325,,999.007,
154,300459,汤姆猫,27.41,41.66,77.9251,752.9177,0.2141,1807.2226,0.514
155,300658,延江股份,27.38,18.88,41.4407,299.506,1.9734,1585.9102,10.4494
156,001206,依依股份,27.3,15.66,26.0461,194.4623,3.1852,1241.0096,20.3277
157,002247,聚力文化,27.29,16.62,25.5439,165.7862,0.1948,997.3591,1.1721
158,605287,德才股份,27.29,3.95,13.1159,183.3241,2.4443,4635.045,61.8005
159,600031,三一重工,27.28,15.53,29.8183,15431.465,1.82,99341.988,11.7169
160,002214,大立科技,27.23,35.81,61.9927,390.4353,0.8512,1090.1878,2.3768
161,301028,东亚机械,27.02,18.63,,144.8972,,777.6366,
162,002726,龙大肉食,26.75,3.75,6.417,905.8169,0.9095,24101.6388,24.1999
163,688798,艾为电子,26.72,7.07,32.5659,101.6895,0.8187,1437.6637,11.5753
164,002869,金溢科技,26.6,40.33,62.9975,630.631,3.4911,1563.646,8.6563
165,300990,同飞股份,26.53,20.37,37.9488,124.7382,,612.2856,
166,603392,万泰生物,26.51,28.75,81.2195,676.9973,,2354.2568,
167,605162,新中港,26.49,27.55,41.0565,157.3379,0.4911,570.9873,1.7823
168,002841,视源股份,26.41,11.1,26.5455,1901.5239,2.8457,17129.3153,25.6347
169,688626,翔宇医疗,26.35,39.53,,195.8942,,495.5137,
170,000895,双汇发展,26.32,8.46,17.2599,6255.514,1.8055,73862.6435,21.3188
171,001203,大中矿业,26.28,23.59,56.6256,589.0438,0.4569,2496.0999,1.9363
172,605398,新炬网络,26.11,19.33,40.8232,108.4892,2.4312,560.977,12.5712
173,000568,泸州老窖,26.02,36.06,83.045,6005.7231,4.1001,16652.8545,11.369
174,002973,侨银股份,25.96,13.27,23.9299,375.6721,,2829.1087,
175,600803,新奥股份,25.9,2.39,18.5205,2106.96,0.8103,88098.77,33.8843
176,688355,明志科技,25.88,19.17,,117.4953,,612.6303,
177,603208,江山欧派,25.82,14.13,32.2037,425.7913,4.0528,3011.515,28.6644
178,301023,江南奕帆,25.82,36.8,54.5239,67.8909,,184.4625,
179,301020,密封科技,25.73,20.68,,100.9589,0.9194,488.1709,4.446
180,603127,昭衍新药,25.71,29.27,51.3812,315.0139,,1075.9049,
181,002475,立讯精密,25.71,7.81,18.0876,7225.4628,1.0295,92501.2592,13.1808
182,300959,线上线下,25.69,7.56,,83.3189,,1102.0187,
183,002216,三全食品,25.65,11.08,29.8655,767.902,0.9607,6926.0828,8.6656
184,002032,苏泊尔,25.63,9.92,26.4219,1846.2215,2.2485,18596.9443,22.6492
185,688036,传音控股,25.6,7.1,25.7396,2686.4257,3.358,37791.8889,47.2398
186,301043,绿岛风,25.56,17.09,37.0328,70.4834,1.382,412.341,8.0851
187,600685,中船防务,25.37,31.54,6.4925,3662.3344,2.5909,11608.4607,8.2125
188,600177,雅戈尔,25.35,63.05,53.5904,7235.5916,1.563,11475.5705,2.479
189,688201,信安世纪,25.32,25.6,70.8959,107.0326,,417.9839,
190,688083,中望软件,25.31,27.33,,125.5443,,459.197,
191,603195,公牛集团,25.31,23.01,40.1201,2313.4301,3.8517,10051.1288,16.7347
192,688619,罗普特,25.29,25.67,46.9282,158.4812,1.1283,617.3734,4.3954
193,002975,博杰股份,25.29,24.8,53.2733,341.2451,2.4561,1375.9647,9.9037
194,002105,信隆健康,25.25,8.84,21.7756,165.1762,0.4482,1867.3285,5.0673
195,688633,星球石墨,25.25,26.7,45.3959,149.4109,2.7389,559.5685,10.2579
196,003037,三和管桩,25.16,4.62,20.9204,330.6254,,7151.5208,
197,300949,奥雅设计,25.11,20.87,,102.8659,,492.6927,
198,300690,双一科技,25.08,23.14,40.0715,322.1927,2.9044,1391.962,12.5482
199,000995,皇台酒业,25.02,32.92,66.793,33.4838,0.1887,101.6885,0.5731
200,301053,远信工业,24.98,15.75,30.0014,64.7068,1.0553,410.6102,6.697
201,605056,咸亨国际,24.97,11.93,40.4546,237.5165,0.6597,1990.8748,5.5302
202,301001,凯淳股份,24.94,9.54,,84.6105,1.4101,886.6015,14.7766
203,300976,达瑞电子,24.9,22.29,,213.9017,5.4621,959.4798,24.5009
204,002415,海康威视,24.88,21.07,46.5262,13385.5267,1.4326,63503.4509,6.7965
205,688079,美迪凯,24.87,34.04,56.7398,143.8375,0.4778,422.5523,1.4038
206,300595,欧普康视,24.73,49.76,78.5426,433.321,0.7135,870.6636,1.4337
207,605507,国邦医药,24.73,19.25,34.4925,810.0001,1.7052,4206.318,8.8554
208,688639,华恒生物,24.72,24.85,,121.1002,1.495,487.2446,6.0153
209,002157,正邦科技,24.7,11.68,22.3496,5744.1371,2.2727,49166.3054,19.453
210,000961,中南建设,24.66,9.0,17.2919,7077.7904,1.8522,78600.8483,20.5692
211,300815,玉禾田,24.66,14.62,29.7228,631.042,4.5595,4315.2195,31.1793
212,300980,祥源新材,24.64,23.66,,74.9329,1.3896,316.6923,5.8729
213,300628,亿联网络,24.57,46.42,66.0153,1278.7225,1.4168,2754.2861,3.0518
214,002098,浔兴股份,24.52,12.6,35.029,200.3808,0.5597,1589.9194,4.4411
215,688700,东威科技,24.52,15.83,40.699,87.812,0.7953,554.4858,5.0225
216,605365,立达信,24.47,8.24,29.9625,446.4972,0.9922,5417.8899,12.0397
217,603129,春风动力,24.39,8.06,29.3189,364.899,2.7154,4525.6153,33.6781
218,603010,万盛股份,24.37,16.87,33.9161,393.2202,1.1344,2329.9275,6.7217
219,601012,隆基股份,24.36,15.66,24.6185,8552.3692,2.2674,54583.1836,14.4715
220,688131,皓元医药,24.36,20.25,,128.6574,2.308,635.1007,11.3935
221,688669,聚石化学,24.3,8.24,24.5374,158.7554,2.2679,1924.446,27.492
222,001210,金房节能,24.29,16.78,23.8899,127.3521,1.8712,758.6071,11.1464
223,601975,招商南油,24.28,34.48,34.8404,1390.3132,0.2813,4031.5884,0.8157
224,001209,洪兴股份,24.2,11.81,40.6562,133.7189,1.8978,1131.3574,16.0571
225,603899,晨光文具,24.17,9.55,25.3555,1255.4267,1.3536,13137.7457,14.1657
226,300607,拓斯达,24.15,18.86,49.3181,519.7117,1.9525,2755.4396,10.3522
227,605588,冠石科技,24.15,8.2,15.7011,90.7507,1.6552,1105.4701,20.1637
228,603501,韦尔股份,24.07,13.65,29.9121,2706.1093,3.119,19823.9654,22.8492
229,688617,惠泰医疗,24.06,23.1,70.3554,110.7758,2.2155,479.4363,9.5887
230,300972,万辰生物,23.99,21.36,,96.1303,0.835,449.9836,3.9086
231,300986,志特新材,23.95,15.26,40.9814,170.9076,1.9465,1119.5795,12.7514
232,301061,匠心家居,23.89,15.48,,204.1358,,1318.1333,
233,600801,华新水泥,23.88,19.18,40.5916,5630.5988,2.6855,29356.5157,14.0019
234,301050,雷电微力,23.88,35.42,56.6965,121.1497,1.6687,342.0286,4.7111
235,605098,行动教育,23.88,28.18,78.802,106.7192,1.6872,378.6774,5.9868
236,605122,四方新材,23.88,20.66,33.9099,243.721,2.6431,1179.3342,12.7896
237,002755,奥赛康,23.83,19.07,91.7667,721.6251,0.7774,3782.6889,4.0754
238,300997,欢乐家,23.83,14.32,,178.6729,,1246.9122,
239,300701,森霸传感,23.78,46.8,59.0892,161.2583,1.3438,344.497,2.8708
240,300935,盈建科,23.75,36.89,99.2413,55.4301,,150.2497,
241,000049,德赛电池,23.66,3.45,8.6711,669.6922,3.2321,19397.8245,93.6198
242,002223,鱼跃医疗,23.65,26.15,52.6808,1759.062,1.7547,6725.6873,6.709
243,000955,欣龙控股,23.64,13.78,42.0126,190.0799,0.353,1379.2381,2.5617
244,605080,浙江自然,23.61,27.44,40.6839,159.5438,2.1036,581.3363,7.665
245,600678,四川金顶,23.61,14.72,44.3881,38.2358,0.1095,259.5903,0.7438
246,002768,国恩股份,23.59,10.17,19.5286,730.8392,2.6943,7181.295,26.4748
247,300390,天华超净,23.57,21.77,39.5357,285.9913,0.5187,1313.1774,2.382
248,600507,方大特钢,23.53,12.89,22.71,2140.2853,0.9927,16601.4793,7.7003
249,002027,分众传媒,23.52,33.09,63.2396,4003.8356,0.2727,12097.1061,0.8241
250,688276,百克生物,23.49,29.01,88.3145,418.2348,1.1256,1441.3581,3.8792
251,688103,国力股份,23.47,34.17,43.5375,138.3489,1.9349,404.7782,5.6612
252,688191,智洋创新,23.37,18.35,40.7793,92.177,0.803,502.2333,4.3754
253,000589,贵州轮胎,23.37,16.72,23.6294,1138.4692,1.4273,6808.7295,8.5366
254,603238,诺邦股份,23.32,13.27,34.8574,266.8084,2.1582,2009.9369,16.2589
255,600887,伊利股份,23.29,7.33,35.9687,7078.1768,1.1636,96523.9632,15.8688
256,600298,安琪酵母,23.28,15.35,33.9963,1371.5126,1.6642,8933.0358,10.8399
257,000858,五粮液,23.28,34.81,74.1597,19954.8096,5.1408,57321.0595,14.7673
258,600836,上海易连,23.24,10.71,13.8522,234.9048,0.3544,2193.293,3.3093
259,300995,奇德新材,23.22,23.32,38.6348,84.1438,,360.7062,
260,601216,君正集团,23.2,32.53,31.4081,4815.0936,0.5706,14798.1947,1.7537
261,002271,东方雨虹,23.18,15.59,37.0428,3388.8701,1.4425,21730.373,9.2502
262,000333,美的集团,23.16,9.57,25.1148,27222.969,3.8724,284221.249,40.4299
263,000789,万年青,23.16,11.81,28.146,1480.5766,1.8567,12529.0168,15.7125
264,688636,智明达,23.06,26.36,,85.584,,324.6657,
265,688789,宏华数科,23.03,23.91,43.4937,171.1798,,715.8707,
266,688395,正弦电气,23.02,17.45,,70.3479,1.0906,402.9251,6.2469
267,002414,高德红外,22.99,30.02,59.2014,1000.8177,0.6287,3333.5192,2.0941
268,688682,霍莱沃,22.98,19.47,,44.628,,229.1987,
269,600763,通策医疗,22.91,23.59,45.1655,492.6254,1.5363,2087.8649,6.5115
270,603568,伟明环保,22.9,40.25,54.1128,1257.2689,1.0005,3123.4892,2.4857
271,300726,宏达电子,22.89,34.53,69.1489,483.7833,1.2091,1400.8576,3.5012
272,688161,威高骨科,22.79,30.67,,559.5218,,1823.7763,
273,002507,涪陵榨菜,22.77,34.19,58.264,777.1058,0.9844,2272.7466,2.8792
274,603529,爱玛科技,22.75,4.63,11.4174,598.5246,1.7673,12904.5861,38.1048
275,300991,创益通,22.74,16.2,,74.8152,1.1083,461.7615,6.8409
276,301024,霍普股份,22.68,22.91,48.1055,72.9184,2.2937,318.1758,10.0086
277,603598,引力传媒,22.65,1.82,5.5788,102.1386,0.3774,5596.1667,20.6788
278,603988,中电电机,22.62,19.99,29.1442,171.2143,0.7279,856.4058,3.6411
279,688183,生益电子,22.62,12.08,27.2954,439.2337,0.66,3633.5019,5.4601
280,605099,共创草坪,22.6,22.2,36.9199,410.9223,1.027,1850.2883,4.6246
281,601919,中远海控,22.6,5.79,14.2088,9927.0982,0.8097,171258.8338,13.9694
282,300751,迈为股份,22.58,17.25,34.0233,394.4336,7.5701,2285.4427,43.8629
283,603868,飞科电器,22.54,17.88,41.2425,638.275,1.4652,3567.881,8.1907
284,601865,福莱特,22.51,26.01,46.5428,1628.7838,0.7979,6260.4178,3.0669
285,301031,中熔电气,22.45,24.48,45.1868,55.3853,1.1142,226.2327,4.5512
286,603360,百傲化学,22.43,29.58,55.1989,221.7545,0.8485,749.541,2.8679
287,000951,中国重汽,22.4,3.13,9.4861,1879.7872,2.8011,59937.5788,89.3149
288,688303,大全能源,22.37,22.37,33.631,1043.4326,0.6421,4664.2561,2.8703
289,600860,京城股份,22.36,14.37,9.5014,156.4318,0.3225,1088.2965,2.2439
290,688087,英科再生,22.35,12.7,,215.8353,,1698.9295,
291,688260,昀冢科技,22.34,10.13,,56.1381,,553.6772,
292,001212,中旗新材,22.32,24.6,37.8151,136.5166,2.0075,554.8663,8.1597
293,300482,万孚生物,22.31,22.56,69.0217,634.1703,1.8506,2810.8413,8.2025
294,605180,华生科技,22.31,29.15,42.8059,107.5316,1.4337,368.8484,4.9179
295,003033,征和工业,22.25,11.13,25.5181,108.8109,1.775,977.4545,15.9454
296,301059,金三江,22.22,31.72,,62.1068,,195.7839,
297,300965,恒宇信通,22.18,45.68,,97.632,,213.7101,
298,002107,沃华医药,22.15,17.77,77.834,178.8804,0.3099,1006.0815,1.743
299,003038,鑫铂股份,22.13,7.06,16.2461,90.9772,1.1396,1287.2294,16.1251
300,603666,亿嘉和,22.08,33.45,60.5748,336.4399,2.4267,1005.6077,7.2534
301,603505,金石资源,22.0,27.06,56.6147,237.9583,0.9914,879.307,3.6637
302,300146,汤臣倍健,21.98,25.0,62.8155,1524.2512,0.964,6094.9009,3.855
303,002242,九阳股份,21.94,8.37,32.0518,940.08,1.2253,11223.7476,14.63
304,603416,信捷电气,21.93,29.23,43.7961,331.6776,2.3596,1134.3924,8.0705
305,002653,海思科,21.93,19.12,68.0673,636.6214,0.5924,3329.5996,3.0988
306,688799,华纳药厂,21.87,15.39,,145.03,,941.8366,
307,300964,本川智能,21.87,18.87,29.8312,82.5945,1.4246,437.4836,7.5462
308,688766,普冉股份,21.85,11.89,,85.3497,,717.332,
309,688296,和达科技,21.82,20.82,47.9703,75.688,0.9396,363.3621,4.5113
310,301040,中环海陆,21.8,12.2,20.4772,133.905,1.7853,1097.3538,14.6313
311,605268,王力安防,21.78,11.34,31.8388,239.7353,0.6496,2113.9124,5.7287
312,300770,新媒股份,21.72,47.09,57.2976,574.9339,2.4882,1220.6895,5.283
313,002959,小熊电器,21.7,11.69,32.4286,428.1359,2.7444,3659.9484,23.4612
314,600585,海螺水泥,21.7,19.93,29.1615,35129.691,6.6291,176242.6822,33.2577
315,603836,海程邦达,21.67,3.41,8.2521,185.2691,1.2036,5427.9293,35.2634
316,002437,誉衡药业,21.66,13.09,74.0421,400.0491,0.1819,3054.9493,1.3897
317,603707,健友股份,21.65,27.65,58.9601,806.1222,0.8629,2914.8809,3.1203
318,002043,兔宝宝,21.64,6.22,18.9719,402.7149,0.5197,6465.7569,8.3455
319,688059,华锐精密,21.64,28.51,50.9048,89.0049,2.6966,312.1859,9.4584
320,605009,豪悦护理,21.59,23.23,36.9287,601.9563,5.6431,2590.9521,24.2894
321,301026,浩通科技,21.59,11.26,14.4548,121.2455,1.4264,1075.8946,12.6575
322,001217,华尔泰,21.57,14.63,23.4973,167.9481,0.6747,1147.5532,4.6104
323,300952,恒辉安防,21.54,12.84,,106.5468,,829.2604,
324,002022,科华生物,21.5,16.25,58.2924,675.3564,1.313,4155.4288,8.0788
325,601877,正泰电器,21.48,19.32,27.7614,6427.1729,2.9894,33253.0621,15.4667
326,605168,三人行,21.46,12.92,19.4913,362.8246,5.2071,2807.7472,40.2961
327,600179,安通控股,21.46,26.74,-5.2427,1293.1817,0.2963,4834.7092,1.1077
328,002299,圣农发展,21.44,14.85,20.3,2041.4442,1.6408,13744.5995,11.0476
