,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,000918,嘉凯城,22.05,3.27,41.1119,10.5421,0.0387,322.3219,1.1849
1,000911,南宁糖业,15.4,16.67,28.1513,171.5615,0.6532,1028.5497,3.9161
2,600497,驰宏锌锗,12.95,14.88,33.7259,107.3309,0.6708,721.0264,4.5064
3,000950,重药控股,12.88,8.78,36.3639,25.3391,0.1634,288.5214,1.8614
4,600858,银座股份,10.85,4.13,15.6625,23.0397,0.1898,557.7522,4.5963
5,000552,靖远煤电,10.59,19.41,34.3089,15.9761,0.0898,82.2674,0.4625
6,600809,山西汾酒,10.51,18.92,71.9189,111.2187,0.2569,587.6504,1.3573
7,600533,栖霞建设,10.13,13.1,32.1515,66.6403,0.3173,508.4816,2.4213
8,600824,益民集团,10.09,30.66,72.4146,90.0534,0.2325,293.635,0.7581
9,600616,金枫酒业,9.92,4.66,19.663,67.3971,0.2212,1445.6476,4.7455
10,600362,江西铜业,9.7,20.24,31.8844,913.8594,0.3156,4513.6713,1.5591
11,600456,宝钛股份,9.69,19.66,25.6598,83.8001,0.4188,426.2146,2.1302
12,000690,宝新能源,9.62,23.22,35.912,54.8658,0.1999,236.2297,0.861
13,002081,金螳螂,9.45,3.87,16.8883,15.7054,0.2243,404.8928,5.7841
14,600309,万华化学,9.1,16.87,34.566,178.0566,0.2098,1054.923,1.243
15,600961,株冶集团,8.4,4.86,10.377,82.2893,0.1925,1692.6973,3.9599
16,000005,ST星源,8.34,28.11,47.5885,59.1459,0.0834,210.3882,0.2968
17,600018,上港集团,8.21,21.64,78.0176,575.1488,0.0309,2657.7602,0.1431
18,600519,贵州茅台,8.11,33.19,83.2002,449.5908,0.9527,1354.4981,2.8703
19,000550,江铃汽车,7.93,11.98,25.7394,220.8495,0.2558,1843.1155,2.1351
20,600123,兰花科创,7.84,22.86,47.5152,138.7965,0.3738,606.9274,1.6348
21,000538,云南白药,7.66,9.43,32.4959,68.6441,0.2368,727.3481,2.5091
22,600150,中国船舶,7.57,11.28,18.5863,58.7488,0.2432,520.5269,2.1554
23,000526,学大教育,7.52,439.73,100.0,12.3519,0.1284,2.8089,0.0292
24,600817,宇通重工,7.52,1.42,4.8984,18.7042,0.1888,1310.3024,13.2324
25,002025,航天电器,7.5,32.98,68.3329,31.4187,0.3272,95.2529,0.9922
26,000869,张裕A,7.49,18.5,66.4469,149.8158,0.3693,809.4382,1.9956
27,600829,人民同泰,7.28,11.45,40.938,60.0254,0.1552,523.789,1.3548
28,000060,中金岭南,7.23,15.96,41.5509,112.3133,0.2599,703.6454,1.6288
29,600320,振华重工,7.17,8.95,14.3162,353.0965,0.2291,3943.8122,2.5593
30,000503,国新健康,6.99,180.91,46.0781,106.5093,0.1421,58.8726,0.0785
31,600875,东方电气,6.93,16.37,27.284,136.9373,0.3043,836.0059,1.8577
32,000858,五粮液,6.9,20.0,58.6568,546.095,0.2014,2730.4465,1.007
33,000695,滨海能源,6.9,19.13,26.8795,25.019,0.1126,130.7613,0.5886
34,600183,生益科技,6.72,13.91,20.6541,97.937,0.1535,703.9477,1.1033
35,001872,招商港口,6.67,34.22,66.2167,150.7337,0.2337,440.4486,0.6831
36,000895,双汇发展,6.65,3.35,13.7908,110.5802,0.2153,3291.7833,6.4097
37,600639,浦东金桥,6.46,37.31,57.6624,168.3915,0.1994,451.2175,0.5343
38,000766,通化金马,6.44,11.24,58.1529,3.1262,0.0069,27.812,0.0619
39,600026,中远海能,6.39,30.51,39.8397,731.2168,0.2198,2396.4508,0.7205
40,001696,宗申动力,6.27,4.89,11.312,22.2122,0.1248,454.0416,2.5518
41,600475,华光环能,6.27,6.48,19.5718,39.0397,0.1524,601.9796,2.3514
42,000568,泸州老窖,6.27,17.5,56.726,102.9587,0.1223,588.0171,0.6988
43,600508,上海能源,6.16,12.47,33.7183,127.2203,0.3168,1020.199,2.5409
44,000014,沙河股份,6.11,14.21,31.2962,20.4422,0.228,143.8077,1.6041
45,600331,宏达股份,5.96,8.41,35.2574,62.8851,0.1511,747.1232,1.7959
46,000572,海马汽车,5.95,2.89,4.42,19.9943,0.0926,689.9217,3.1956
47,002041,登海种业,5.95,32.6,51.4287,42.0718,0.478,129.0381,1.4663
48,600096,云天化,5.95,18.26,32.7673,172.3871,0.3215,943.8965,1.7607
49,600774,汉商集团,5.87,20.36,22.7487,25.8131,0.2365,126.7789,1.1619
50,000028,国药一致,5.72,1.91,11.2711,23.6451,0.082,1236.1855,4.29
51,600549,厦门钨业,5.7,5.56,17.8588,50.7933,0.2116,912.2974,3.8012
52,000912,泸天化,5.7,10.69,26.3901,116.9742,0.1999,1093.4816,1.8691
53,000951,中国重汽,5.65,1.93,8.5266,32.4888,0.1279,1680.8352,6.6181
54,600761,安徽合力,5.61,10.79,28.4945,59.0628,0.1924,547.2612,1.7828
55,002736,国信证券,5.52,65.51,,122.49,0.0612,186.96,0.0934
56,600999,招商证券,5.45,47.73,,99.94,0.0416,209.37,0.0872
57,600596,新安股份,5.44,7.19,25.8329,47.7148,0.2092,663.4916,2.9102
58,000878,云南铜业,5.43,3.82,7.5497,144.6271,0.181,3784.0606,4.7378
59,600361,华联综超,5.37,2.92,10.832,44.3446,0.1765,1518.3409,6.0456
60,600177,雅戈尔,5.31,15.59,37.2536,238.9584,0.1341,1532.6946,0.8604
61,600886,国投电力,5.29,9.73,28.0462,72.6229,0.1288,746.1571,1.3241
62,000983,山西焦煤,5.25,18.09,37.527,255.818,0.211,1413.3678,1.1661
63,600751,海航科技,5.25,4.3,27.5817,5.4945,0.0111,127.5518,0.2589
64,000039,中集集团,5.22,9.41,11.4645,517.7661,0.2567,5501.1616,2.7274
65,600067,冠城大通,5.2,4.71,13.4501,28.6135,0.0886,606.5752,1.8802
66,600428,中远海特,5.15,12.2,24.1101,115.2657,0.1759,944.1126,1.4409
67,000963,华东医药,5.14,3.01,16.8469,32.7466,0.0861,1085.9531,2.8577
68,000987,越秀金控,5.11,7.99,20.2675,40.4725,0.1691,506.2937,2.1156
69,600348,华阳股份,5.08,6.94,18.0707,142.345,0.2959,2048.4532,4.2587
70,002021,ST中捷,4.99,9.35,26.6084,22.6942,0.1649,242.6802,1.7636
71,600800,渤海化学,4.98,70.73,35.5362,27.2625,0.0494,38.5407,0.0698
72,002048,宁波华翔,4.97,7.74,23.3654,17.3169,0.1822,223.7212,2.3549
73,600426,华鲁恒升,4.9,12.02,21.8151,47.541,0.1897,395.1881,1.5775
74,600561,江西长运,4.86,12.58,33.2433,17.2111,0.0926,136.7597,0.7363
75,600415,小商品城,4.82,14.97,50.9766,49.6612,0.3973,331.7346,2.6545
76,600327,大东方,4.77,3.28,13.6586,31.049,0.1428,944.2062,4.3435
77,002029,七匹狼,4.76,15.46,37.2938,16.0766,0.1454,103.9772,0.9409
78,600016,民生银行,4.73,11.34,21.8644,753.964,0.1038,6643.577,0.9149
79,600418,江淮汽车,4.71,5.19,15.7905,137.5955,0.151,2647.7937,2.906
80,600143,金发科技,4.69,5.45,12.3374,46.5929,0.2048,853.3998,3.7512
81,601688,华泰证券,4.64,57.4,,126.2048,0.0573,219.8442,0.0999
82,002027,分众传媒,4.61,3.97,7.9137,29.0442,0.1296,729.8545,3.2589
83,600303,曙光股份,4.61,4.02,17.1727,32.3485,0.1996,803.8878,4.9622
84,000933,神火股份,4.6,17.97,40.6462,74.532,0.149,414.7329,0.8294
