,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600155,华创阳安,629.83,244.46,7.6087,1933.5672,4.6874,790.9242,1.9173
1,000403,派林生物,208.71,106.06,30.6238,356.4385,1.6838,336.0456,1.5874
2,000935,四川双马,107.92,13.57,23.1651,42.7219,0.1337,314.6897,0.9852
3,600792,云煤能源,61.35,3.76,24.7468,27.6965,0.2194,736.4876,5.8347
4,600711,盛屯矿业,50.23,20.17,22.287,13.7688,0.1732,68.2587,0.8589
5,002001,新和成,48.92,39.52,63.5248,765.2923,2.2373,1936.2018,5.6604
6,600745,闻泰科技,45.48,41.61,33.7037,99.1723,0.3029,238.2873,0.7278
7,600596,新安股份,44.15,25.0,41.9904,1014.4397,3.5372,4057.3983,14.1477
8,600272,开开实业,41.38,21.53,25.4403,77.0125,0.3169,357.6574,1.4718
9,600875,东方电气,36.81,3.66,15.6126,442.9553,0.5421,12069.7628,14.7732
10,600216,浙江医药,33.41,20.44,42.6588,417.0729,0.9267,2039.8192,4.5323
11,000718,苏宁环球,33.0,24.66,52.2569,499.8223,0.7311,2026.7427,2.9647
12,000609,*ST中迪,32.73,29.7,50.7918,324.2012,1.0875,1091.3299,3.661
13,601211,国泰君安,29.39,48.44,63.3594,4646.494,0.9886,9590.7613,2.0405
14,000933,神火股份,27.33,11.88,26.1696,687.5298,1.375,5783.6368,11.5672
15,300318,博晖创新,26.24,121.78,79.009,32.8813,0.4281,26.9996,0.3515
16,000835,*ST长动,26.12,13.26,23.5355,97.0281,0.413,731.6663,3.1147
17,600818,中路股份,25.72,30.79,9.9457,111.1219,0.4182,360.788,1.358
18,000792,盐湖股份,25.62,33.58,74.9917,510.0434,0.6645,1518.5647,1.9784
19,600615,*ST丰华,25.59,168.23,49.7688,59.5395,0.3166,35.3904,0.1882
20,000568,泸州老窖,25.06,35.13,64.7875,741.4934,0.5318,2110.2447,1.5135
21,601919,中远海控,24.92,22.77,32.0282,14155.8257,1.3856,62163.3265,6.0847
22,600136,当代文体,24.83,24.49,53.7297,14.6616,0.1403,59.8548,0.573
23,000655,金岭矿业,24.29,44.72,66.6928,274.308,0.8538,613.3743,1.9093
24,600389,江山股份,23.72,10.15,22.3605,207.8835,1.0499,2048.0929,10.3439
25,600428,中远海特,23.31,26.74,36.468,926.4948,1.414,3464.79,5.2881
26,600547,山东黄金,23.28,4.53,9.7242,495.4585,1.3926,10927.7145,30.7158
27,600862,中航高科,23.27,25.34,19.0029,56.935,0.2387,224.6004,0.9419
28,600066,宇通客车,23.26,9.29,14.6207,396.6697,0.7629,4269.3582,8.212
29,600519,贵州茅台,23.12,48.47,90.4311,2239.5611,2.3729,4619.7173,4.8948
30,000612,焦作万方,22.69,12.21,19.8146,422.1128,0.879,3454.4044,7.194
31,002124,天邦股份,22.07,18.5,13.7268,80.031,0.5841,432.4968,3.1569
32,600516,方大炭素,21.86,18.09,38.7466,277.4242,0.5287,1533.1604,2.9221
33,002264,新华都,21.76,3.81,19.0369,43.6127,0.5446,1142.8604,14.2714
34,000338,潍柴动力,21.45,7.91,21.7038,1660.8446,3.1899,20978.7462,40.2931
35,002269,美邦服饰,21.33,11.01,43.5017,180.2923,0.3004,1637.5312,2.7292
36,600309,万华化学,21.23,21.13,38.0461,880.7371,0.5295,4167.7363,2.5056
