,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,600844,丹化科技,22.88,256.35,8.2576,11.96,0.0392,4.6654,0.0153
1,002041,登海种业,17.05,35.25,50.4615,54.3879,0.824,154.2822,2.3376
2,000007,*ST全新,15.76,69.73,88.7687,14.3464,0.0999,20.5728,0.1432
3,600792,云煤能源,12.53,17.98,38.6694,30.0686,0.262,167.2255,1.4573
4,000039,中集集团,10.9,11.21,18.3051,914.448,0.9067,8155.4632,8.0868
5,600309,万华化学,10.82,19.7,40.9184,156.6434,0.2399,795.089,1.2179
6,600616,金枫酒业,10.23,4.41,18.3953,57.3613,0.1882,1300.4033,4.2687
7,600203,福日电子,10.11,12.73,2.3343,54.2367,0.2115,425.837,1.6608
8,000572,海马汽车,9.67,3.18,8.8739,23.6719,0.1096,743.0128,3.4415
9,600022,山东钢铁,9.57,6.24,16.2953,364.468,0.3877,5831.4989,6.2037
10,000951,中国重汽,9.38,2.73,8.4217,40.4396,0.1592,1478.4391,5.8211
11,600026,中远海能,8.86,39.13,47.5161,829.647,0.2494,2120.0229,0.6374
12,001872,招商港口,8.62,39.56,73.8922,174.9109,0.3526,442.0322,0.8912
13,600817,宇通重工,8.49,1.56,5.3898,17.6662,0.1784,1132.2767,11.4346
14,600408,ST安泰,8.44,13.4,35.3914,82.1216,0.21,612.7685,1.5671
15,000937,冀中能源,8.33,24.46,49.7649,192.3918,0.441,786.2584,1.8025
16,000416,民生控股,8.31,30.87,65.8175,53.8,0.1317,174.2426,0.4268
17,600428,中远海特,8.23,18.17,32.3202,162.1559,0.3464,892.1869,1.9063
18,600519,贵州茅台,8.13,32.26,82.8049,369.1394,0.9386,1144.0173,2.9091
19,600858,银座股份,7.97,2.65,15.1576,11.9233,0.0982,448.9297,3.6995
20,600751,海航科技,7.97,3.75,15.8834,5.9949,0.0121,159.7486,0.3242
21,600058,五矿发展,7.74,1.79,5.9543,232.3181,0.2809,12943.492,15.6516
22,600123,兰花科创,7.61,27.87,52.4602,105.8791,0.2851,379.7916,1.023
23,600732,爱旭股份,7.54,21.15,48.2562,35.758,0.1441,169.0263,0.6815
24,600617,国新能源,7.53,2.48,13.9556,1.1418,0.0068,45.9044,0.2745
25,600886,国投电力,7.5,13.87,37.8398,109.2308,0.1938,787.1896,1.3969
26,000933,神火股份,7.18,32.81,56.2665,111.0314,0.4441,338.3755,1.3535
27,600096,云天化,7.12,26.36,44.5945,160.4813,0.3135,608.8017,1.1896
28,600362,江西铜业,7.11,13.9,25.2909,465.622,0.1747,3347.8689,1.2566
