,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,000912,泸天化,98.84,11.5,22.1065,378.3298,0.2412,3289.2687,2.0977
1,000707,*ST双环,67.47,4.24,2.1024,114.6149,0.2469,2700.718,5.8186
2,600793,宜宾纸业,59.05,20.2,16.4711,210.1743,1.9959,1040.0066,9.8766
3,000526,学大教育,49.72,2.91,29.0442,68.3027,0.71,2344.1444,24.3686
4,000717,韶钢松山,48.52,14.23,19.6013,2757.0751,1.1395,19370.3304,8.0058
5,600678,四川金顶,47.12,9.09,17.7207,31.0368,0.0889,341.2361,0.9777
6,600408,ST安泰,45.78,8.92,11.7267,569.4932,0.5656,6378.8231,6.3357
7,600507,方大特钢,43.52,18.1,33.0133,2314.7302,1.5965,12781.9767,8.8159
8,300841,康华生物,41.8,33.04,94.5858,141.8147,,429.0992,
9,600738,丽尚国潮,41.64,117.64,34.8253,1252.1152,1.5989,1064.3377,1.3591
10,600516,方大炭素,40.18,49.31,76.8863,4524.7611,2.5295,9175.8395,5.1296
11,300618,寒锐钴业,39.23,32.48,53.7352,701.3337,3.6527,2159.2567,11.2461
12,000516,国际医学,38.4,122.88,20.9105,2231.8371,1.1323,1816.1721,0.9214
13,600802,福建水泥,35.91,16.12,33.5627,321.8381,0.8427,1995.6499,5.2259
14,300571,平治信息,35.67,25.45,48.3156,178.2468,1.4808,700.3186,5.818
15,002027,分众传媒,35.55,44.22,69.2402,4809.7608,0.3276,10876.5917,0.741
16,601003,柳钢股份,35.46,9.44,14.0363,3254.419,1.2698,34453.2352,13.4436
17,300107,建新股份,35.19,46.75,63.9953,493.5754,0.9027,1055.6102,1.9307
18,000932,华菱钢铁,35.14,7.97,17.7816,5475.8153,1.8157,68643.1301,22.7622
19,300760,迈瑞医疗,33.76,28.17,66.9003,2896.6387,2.6475,10279.8099,9.3957
20,000720,新能泰山,33.33,50.07,13.8157,555.3985,0.4306,1109.1814,0.86
21,600132,重庆啤酒,33.12,13.15,41.1327,384.6513,0.7947,2923.788,6.0412
22,300752,隆利科技,32.43,12.06,22.3909,137.6306,2.5255,1140.4627,20.9274
23,000629,攀钢钒钛,32.19,19.19,26.5773,2047.6192,0.2383,10666.2545,1.2417
24,600338,西藏珠峰,31.51,48.94,71.5195,768.5149,1.1768,1570.0758,2.4043
25,002942,新农股份,31.48,15.43,34.5168,109.1491,1.2127,707.355,7.8594
26,300751,迈为股份,31.28,24.23,40.9389,140.6986,3.6076,580.4563,14.8834
27,600671,ST目药,30.7,10.24,38.3653,29.7329,0.2441,290.2205,2.3831
28,603260,合盛硅业,30.47,26.61,42.1497,2246.4536,3.3529,8440.8014,12.5982
29,002110,三钢闽光,30.37,19.3,27.7618,5178.9345,3.1687,26825.5333,16.4132
30,000672,上峰水泥,29.82,25.33,44.0904,918.3213,1.1286,3625.0836,4.4555
31,300272,开能健康,29.14,51.36,37.4494,324.3993,0.6789,631.503,1.3216
32,000422,湖北宜化,28.63,3.29,18.1563,334.6313,0.3726,10162.6689,11.3186
33,300122,智飞生物,28.47,31.09,56.8685,1086.5882,0.6791,3494.8792,2.1842
34,600230,沧州大化,28.39,28.98,51.7142,1028.8685,2.498,3549.7369,8.6187
35,300176,派生科技,28.33,13.95,65.5883,387.2148,0.9998,2774.0151,7.1628
36,603185,上机数控,28.28,30.23,47.2917,173.1153,1.8319,572.5524,6.0587
37,600309,万华化学,28.06,19.64,36.8206,9021.0215,3.2995,45923.2347,16.797
38,300132,青松股份,27.38,28.14,40.7695,267.4248,0.6929,950.1418,2.462
39,600779,水井坊,26.59,21.63,81.5717,462.76,0.9472,2138.6773,4.3776
40,002841,视源股份,26.44,7.08,20.9494,849.8961,1.2965,12002.4251,18.3105
41,603868,飞科电器,26.1,22.01,39.6027,620.6631,1.4248,2819.1921,6.4719
42,600566,济川药业,25.76,23.6,84.5659,1308.768,1.6062,5543.9883,6.8039
43,300761,立华股份,25.52,18.53,23.2968,976.4789,2.6929,5268.3435,14.5293
44,000895,双汇发展,24.88,10.0,21.2812,3652.2759,1.1068,36516.2367,11.067
45,000502,*ST绿景,24.87,319.69,18.4119,41.9866,0.2271,13.1334,0.071
46,603288,海天味业,24.84,24.63,46.4732,3131.2344,1.1591,12711.7559,4.7059
47,600319,*ST亚星,24.82,0.66,10.4877,10.4962,0.0332,1567.7888,4.9677
48,002803,吉宏股份,24.5,8.11,39.865,131.3507,1.1323,1618.2887,13.9507
49,000651,格力电器,24.36,14.2,30.1534,21118.4358,3.5105,148698.6414,24.7183
50,300136,信维通信,24.3,25.67,39.032,862.2751,0.8838,3358.0499,3.442
51,600519,贵州茅台,24.16,47.34,91.1238,24733.5527,19.6892,52241.67,41.5871
52,603799,华友钴业,23.76,18.97,34.4548,1911.8469,2.3041,10073.6299,12.1405
53,300251,光线传媒,23.49,177.83,40.3389,2285.3791,0.779,1285.1313,0.438
54,002016,世荣兆业,23.22,40.64,66.6959,573.6853,0.709,1411.4203,1.7444
55,600282,南钢股份,23.21,10.21,21.1417,3437.3044,0.7778,33641.4995,7.6132
56,600782,新钢股份,23.19,9.68,14.9682,3948.2847,1.2382,40787.9503,12.7913
57,000789,万年青,23.16,12.42,33.2878,871.9408,1.4215,7017.5227,11.441
58,002075,沙钢股份,23.14,9.01,24.3431,993.4568,0.4501,11019.5532,4.9935
59,603658,安图生物,23.12,30.21,66.7753,411.0137,0.9786,1360.2052,3.2385
60,000540,中天金融,23.1,65.78,29.5828,4730.8608,0.6753,7191.7563,1.0266
61,002952,亚世光电,23.03,19.18,28.7306,73.3281,1.2686,382.1886,6.6122
62,002943,宇晶股份,22.91,22.8,,82.7406,1.1032,362.856,4.838
63,300601,康泰生物,22.89,25.08,90.6747,376.1984,0.5911,1499.9595,2.3571
64,600801,华新水泥,22.88,17.91,38.2983,3411.3845,2.2779,19040.1384,12.714
65,002940,昂利康,22.5,11.21,70.5286,99.2015,1.4696,884.9225,13.1099
66,002460,赣锋锂业,22.5,30.79,38.4619,1106.5317,0.9924,3593.501,3.2231
67,300757,罗博特科,22.47,12.35,27.6432,63.8899,1.0648,516.9134,8.6152
68,002507,涪陵榨菜,22.42,33.85,55.7298,523.1497,0.6627,1545.1295,1.9574
69,002415,海康威视,22.21,21.87,44.9088,7395.8032,0.8015,33802.6912,3.6633
70,000537,广宇发展,21.99,15.96,32.6938,2306.8941,1.2385,14447.7371,7.757
71,600763,通策医疗,21.88,23.67,44.7602,275.3931,0.8588,1163.4665,3.6285
72,600426,华鲁恒升,21.88,23.36,32.9184,2534.5709,1.5641,10848.7096,6.6952
73,002626,金达威,21.75,31.31,54.4569,650.9772,1.0559,2078.8185,3.372
74,300577,开润股份,21.72,8.88,25.5287,128.1255,0.5886,1442.1773,6.6253
