,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
24,601168,西部矿业,11.82,26.09,45.367,368.2253,1.1489,1410.948,4.4023
25,600862,中航高科,11.79,13.41,20.4349,14.4282,0.0605,107.5844,0.4511
26,600715,文投控股,11.61,111.11,6.794,23.5076,0.1048,21.1553,0.0943
27,600177,雅戈尔,11.29,63.45,42.9617,906.3403,0.5088,1428.2664,0.8018
28,600309,万华化学,11.29,18.52,37.0453,320.1615,0.2694,1727.8782,1.4543
29,000402,金融街,10.81,21.76,48.8351,437.1014,0.4053,2008.4406,1.8623
30,000918,嘉凯城,10.72,3.04,40.9682,12.2116,0.0448,400.6035,1.4727
31,600685,中船防务,10.66,13.39,12.4377,153.6685,0.3106,1147.3841,2.3194
32,600809,山西汾酒,10.58,22.54,77.3681,133.3366,0.3079,591.2942,1.3658
33,000021,深科技,10.55,11.6,2.1114,378.0935,0.4298,3258.7299,3.7051
34,600858,银座股份,10.35,3.93,17.01,30.6042,0.2522,777.5842,6.4079
35,601099,太平洋,10.26,63.22,85.4727,150.1373,0.1073,237.4538,0.1698
36,002186,全聚德,10.02,13.59,55.5053,25.6202,0.2427,188.3952,1.7847
37,600517,国网英大,9.98,11.55,23.3494,28.1078,0.1408,243.3355,1.2192
38,002210,*ST飞马,9.97,8.62,15.4361,11.635,0.1151,134.9249,1.3358
39,600460,士兰微,9.69,42.38,15.5548,69.8449,0.1728,164.7799,0.4077
40,000829,天音控股,9.38,1.23,9.7973,51.8747,0.2058,4214.3554,16.7236
41,002172,澳洋健康,9.35,6.61,24.5503,25.9204,0.1993,391.8072,3.0139
42,600758,辽宁能源,9.34,32.62,36.4112,14.9738,0.0937,45.8952,0.2872
43,000933,神火股份,9.22,20.14,42.41,163.8075,0.3276,812.9474,1.6258
44,600519,贵州茅台,9.21,33.76,85.0268,536.0775,0.5679,1587.5381,1.682
45,002131,利欧股份,9.18,6.82,20.0829,12.6787,0.2252,185.7271,3.3
46,600030,中信证券,8.86,37.56,53.1069,1254.3443,0.4207,3339.0316,1.1199
47,600616,金枫酒业,8.81,4.35,18.4683,70.4964,0.1928,1618.1668,4.4265
48,000951,中国重汽,8.81,3.79,13.7233,127.1768,0.3941,3349.7279,10.3824
49,600331,宏达股份,8.79,13.63,39.3896,156.2709,0.3756,1146.321,2.7555
50,000869,张裕A,8.78,19.61,66.6526,195.2756,0.3703,995.7529,1.8884
51,000712,锦龙股份,8.68,73.84,19.2127,39.564,0.2597,53.5772,0.3517
52,002064,华峰化学,8.65,22.68,39.3394,75.3937,0.5309,332.3966,2.3408
53,000513,丽珠集团,8.54,33.3,48.0558,130.166,0.4253,390.8442,1.2771
54,002004,华邦健康,8.48,41.53,61.0499,42.2784,0.3202,101.8005,0.7712
55,600053,九鼎投资,8.44,17.45,45.0696,36.1307,0.12,206.9961,0.6875
56,000157,中联重科,8.43,16.3,30.3767,211.512,0.4171,1296.8553,2.5579
57,000825,太钢不锈,8.42,6.85,14.1045,1225.098,0.4604,17864.5209,6.7149
58,600875,东方电气,8.35,16.4,25.5465,213.1585,0.4736,1299.5085,2.8877
59,000963,华东医药,8.27,3.34,18.2007,42.2122,0.0972,1263.6392,2.9112
60,000858,五粮液,8.25,24.72,58.1257,744.1893,0.2744,3009.8526,1.11
61,000060,中金岭南,8.06,14.94,23.6737,276.1513,0.4153,1848.0433,2.7798
62,000887,中鼎股份,8.04,20.8,28.8934,28.8155,0.0915,138.5222,0.4402
63,000792,盐湖股份,8.01,26.87,70.2667,181.6621,0.2366,675.9378,0.8806
64,000609,*ST中迪,7.77,23.71,38.6492,43.981,0.295,185.4676,1.2443
65,600026,中远海能,7.73,38.31,47.1811,1048.9025,0.3153,2737.6109,0.823
66,000903,云内动力,7.69,16.58,21.5132,86.1031,0.4309,519.1652,2.5984
67,000338,潍柴动力,7.65,8.79,,246.673,0.7474,2803.5529,8.4956
68,600150,中国船舶,7.52,14.45,22.9326,101.0153,0.3847,698.9422,2.662
69,000001,平安银行,7.52,22.74,55.1439,535.0837,0.2749,2352.1289,1.2088
70,600970,中材国际,7.47,2.52,10.1583,63.6235,0.3787,2524.0036,15.0238
71,000898,鞍钢股份,7.36,14.94,30.0681,2394.0,0.4035,16017.0,2.6996
72,000650,仁和药业,7.33,9.72,41.2831,15.4041,0.0699,158.47,0.7199
73,600320,振华重工,7.3,10.0,16.0212,452.2651,0.1467,4522.3654,1.4674
74,002138,顺络电子,7.24,34.33,57.5307,10.1396,0.1448,29.5321,0.4218
75,001696,宗申动力,7.2,6.32,12.8034,32.8109,0.1536,518.7019,2.4294
76,600284,浦东建设,7.16,115.48,32.6999,57.1205,0.2527,49.4615,0.2188
77,600993,马应龙,7.12,37.23,40.2385,45.8887,0.8967,123.2299,2.4082
78,601808,中海油服,7.09,32.49,46.3953,657.7634,0.1646,2024.3839,0.5066
79,002130,沃尔核材,7.01,15.42,33.4509,8.6247,0.2137,55.9144,1.3857
80,600028,中国石化,7.0,7.11,16.3875,19418.0,0.2239,272964.0,3.1482
81,002051,中工国际,7.0,14.71,20.8206,65.7812,0.3462,446.9459,2.3523
82,601628,中国人寿,6.99,9.47,10.5614,8887.0,0.3144,93832.0,3.3197
83,000950,重药控股,6.92,8.97,35.4418,18.8775,0.1217,210.267,1.3565
84,002136,安纳达,6.88,7.29,17.0348,5.577,0.0946,76.4532,1.2975
85,000848,承德露露,6.79,5.29,29.4904,34.6395,0.1822,654.0672,3.4409
86,600997,开滦股份,6.7,18.53,25.951,184.6248,0.3289,996.0942,1.7749
87,000690,宝新能源,6.69,27.45,42.7131,130.6019,0.1763,475.6431,0.6421
88,600380,健康元,6.69,24.4,54.2625,145.5574,0.2386,596.5167,0.978
89,000960,锡业股份,6.63,7.59,17.2059,125.9987,0.2346,1659.8668,3.0918
90,000655,金岭矿业,6.59,26.63,53.1358,41.6889,0.1297,156.5033,0.4871
91,000635,英力特,6.49,5.12,21.8777,18.2296,0.1326,355.8737,2.5886
92,600169,太原重工,6.47,5.63,15.0159,64.2464,0.1726,1139.9955,3.063
93,600459,贵研铂业,6.45,12.8,25.9715,34.3135,0.3992,268.0018,3.1181
94,000538,云南白药,6.38,8.76,27.6308,72.0605,0.1488,822.525,1.6992
95,000023,深天地A,6.37,8.63,15.2763,19.1864,0.1382,222.1531,1.601
96,600166,福田汽车,6.37,1.63,8.0973,102.0062,0.1257,6226.1881,7.6733
97,600755,厦门国贸,6.35,2.69,7.7697,79.8259,0.1737,2963.357,6.4492
98,600362,江西铜业,6.29,10.57,14.426,836.1264,0.2888,7908.4632,2.7317
99,600282,南钢股份,6.24,4.63,10.1568,235.4156,0.2515,5076.9234,5.424
100,600230,沧州大化,6.21,12.13,37.7666,60.0482,0.2315,494.8586,1.9082
101,000895,双汇发展,6.21,3.32,100.0,134.1422,0.2612,4037.4211,7.8617
102,600596,新安股份,6.18,11.18,26.6684,79.21,0.2761,708.1025,2.469
103,600022,山东钢铁,6.17,3.84,9.8306,296.1658,0.2625,7692.6317,6.8197
104,600489,中金黄金,6.14,3.69,14.4354,55.1885,0.1971,1495.0778,5.3395
105,000028,国药一致,6.09,1.75,10.403,26.0984,0.0905,1489.8588,5.1704
106,600511,国药股份,6.06,4.43,10.0986,37.2623,0.2801,840.7759,6.3216
107,000987,越秀金控,6.03,8.91,23.645,54.8465,0.2291,615.4049,2.5716
108,601699,潞安环能,5.97,10.24,27.4477,236.6208,0.3701,2309.5007,3.6131
109,000568,泸州老窖,5.96,20.83,58.6207,141.7706,0.1626,680.313,0.7807
110,000534,万泽股份,5.96,9.73,27.6511,32.7078,0.1282,335.948,1.3168
111,001872,招商港口,5.92,31.64,61.3327,142.3905,0.2208,450.0171,0.6979
112,600547,山东黄金,5.89,2.32,7.9982,43.6646,0.2729,1879.9924,11.7499
113,000544,中原环保,5.85,21.93,37.1617,20.7366,0.0769,94.5563,0.3509
114,002167,东方锆业,5.79,16.93,28.4912,5.8928,0.1571,34.7879,0.9276
115,600276,恒瑞医药,5.75,18.26,84.8578,73.4189,0.2214,401.9127,1.212
116,600143,金发科技,5.72,6.01,12.7797,70.0853,0.11,1164.3654,1.8278
117,000667,美好置业,5.71,25.49,35.0239,70.2501,0.1835,275.5115,0.72
118,600415,小商品城,5.7,18.95,63.8602,70.0726,0.5607,369.7415,2.9586
119,002019,亿帆医药,5.67,14.0,47.7794,18.8849,0.2767,134.8053,1.9751
120,600886,国投电力,5.65,8.88,27.3103,151.5617,0.1863,1705.4036,2.0963
121,600098,广州发展,5.65,37.33,22.4796,475.7477,0.231,1274.1773,0.6187
122,000731,四川美丰,5.64,14.02,20.294,66.3461,0.2123,473.1367,1.5145
123,002021,ST中捷,5.64,10.12,27.6198,28.5829,0.1597,282.3377,1.5783
124,000983,山西焦煤,5.63,16.55,41.7448,279.8502,0.2308,1690.5788,1.3948
125,600428,中远海特,5.58,11.63,23.6246,151.4003,0.231,1301.1871,1.9859
126,000708,中信特钢,5.56,6.12,9.1681,77.9666,0.1734,1273.5388,2.8338
127,000885,城发环境,5.54,6.52,20.8844,8.8512,0.0553,135.6039,0.8475
128,000835,*ST长动,5.51,7.24,16.2806,11.6125,0.1075,160.2446,1.4837
129,002022,科华生物,5.48,25.17,54.4799,21.8605,0.1558,86.8397,0.6191
130,600508,上海能源,5.47,11.33,28.8785,141.3744,0.1956,1246.7348,1.725
131,000616,ST海投,5.44,13.61,45.1846,47.4801,0.1526,348.8584,1.1215
132,600016,民生银行,5.41,22.48,32.3163,1105.264,0.1087,4915.49,0.4834
133,600052,浙江广厦,5.41,7.69,27.0665,84.1473,0.1739,1093.3047,2.2606
134,600233,圆通速递,5.39,14.43,14.5318,28.5144,0.1728,197.5405,1.1972
135,600533,栖霞建设,5.38,15.84,35.1019,81.4493,0.2011,513.9441,1.2689
136,000680,山推股份,5.38,9.29,18.8468,88.4168,0.1532,951.6335,1.6489
137,600123,兰花科创,5.36,22.43,47.285,143.0825,0.3506,637.8965,1.5634
138,000005,ST星源,5.34,30.45,41.001,39.85,0.0435,130.8647,0.1431
139,601169,北京银行,5.33,34.14,73.7753,550.558,0.1095,1612.314,0.3206
140,600660,福耀玻璃,5.32,14.49,35.3263,160.1199,0.1598,1104.7667,1.1031
141,000528,柳工,5.26,6.94,19.7999,105.7626,0.2238,1523.9318,3.2255
142,600719,大连热电,5.26,14.66,34.6116,40.3182,0.1992,274.9299,1.359
143,600396,金山股份,5.23,14.31,39.0178,48.1859,0.1839,336.7045,1.2851
144,000807,云铝股份,5.21,5.16,12.4835,88.1998,0.1615,1708.006,3.1282
145,600688,上海石化,5.2,8.29,13.3977,1065.214,0.1479,12844.301,1.7839
146,000912,泸天化,5.19,9.49,23.5016,122.0949,0.2087,1285.9416,2.1981
147,002029,七匹狼,5.19,12.01,36.7723,20.0252,0.1812,166.7024,1.5086
148,600643,爱建集团,5.15,35.88,11.977,34.179,0.0741,95.2521,0.2067
149,002188,*ST巴士,5.14,8.86,26.303,5.5675,0.0927,62.8106,1.0468
150,002137,实益达,5.14,4.52,9.3213,6.9701,0.0697,154.1911,1.5419
151,000937,冀中能源,5.03,13.5,38.4292,162.7725,0.2065,1205.1114,1.5295
152,600111,北方稀土,5.03,12.46,34.0572,65.5453,0.1623,525.9429,1.3028
153,002132,恒星科技,5.0,8.61,100.0,12.2063,0.0999,141.6639,1.1604
154,000059,华锦股份,4.97,12.75,27.9327,95.4816,0.1439,748.3166,1.1282
155,601003,柳钢股份,4.97,4.61,14.2338,215.7599,0.303,4678.4094,6.5718
156,600785,新华百货,4.94,4.14,18.4998,32.6678,0.2645,787.225,6.3757
157,600829,人民同泰,4.93,10.15,45.2767,51.184,0.1323,503.8361,1.3032
158,600561,江西长运,4.93,12.2,33.8084,23.7193,0.1277,194.2806,1.046
159,600961,株冶集团,4.92,2.76,7.6688,102.2791,0.2392,3704.3685,8.666
160,000541,佛山照明,4.89,37.6,24.2081,123.9426,0.3457,329.5623,0.9194
161,000651,格力电器,4.85,2.32,18.7285,164.0766,0.2037,7063.4872,8.77
162,002038,双鹭药业,4.85,66.48,62.6372,21.757,0.2627,32.727,0.3952
163,000572,海马汽车,4.83,3.77,9.7234,92.8607,0.1814,2457.1595,4.8001
164,000726,鲁泰A,4.81,12.52,24.5794,98.9315,0.2341,790.108,1.8703
165,002032,苏泊尔,4.8,5.57,30.0323,38.4973,0.2187,690.5139,3.9229
166,600183,生益科技,4.79,9.23,14.8862,83.7188,0.0874,906.8741,0.9475
167,600096,云天化,4.78,11.73,26.3452,140.8665,0.2626,1200.4165,2.2381
168,000709,河钢股份,4.77,4.85,12.1038,464.7003,0.205,9569.3742,4.2224
169,600058,五矿发展,4.76,1.23,3.9286,165.1502,0.1997,13396.2194,16.1991
170,600420,国药现代,4.76,13.77,36.4688,22.8081,0.0871,165.5779,0.633
171,000429,粤高速A,4.74,51.85,74.1263,140.7187,0.1119,271.3861,0.2158
172,600475,华光环能,4.67,6.34,16.7785,40.2461,0.1572,633.8993,2.4761
173,002084,海鸥住工,4.67,7.04,19.3482,30.28,0.1715,429.8,2.4344
174,000552,靖远煤电,4.65,14.87,35.0949,11.1299,0.0625,74.8134,0.4206
175,600729,重庆百货,4.62,2.06,14.9376,31.8352,0.156,1544.78,7.5724
176,600290,ST华仪,4.61,11.31,25.9013,12.9254,0.0741,114.2202,0.6553
177,600515,*ST基础,4.58,0.38,29.5567,0.3098,0.0012,81.4142,0.3342
178,002025,航天电器,4.58,30.25,56.472,24.2492,0.1683,80.1456,0.5565
179,002134,天津普林,4.57,14.07,25.8381,11.7988,0.0804,83.8225,0.5714
180,600578,京能电力,4.55,14.23,25.4673,72.2074,0.1259,507.1277,0.8844
181,000039,中集集团,4.55,5.67,12.2013,578.9311,0.2609,10204.5976,4.5994
182,600500,中化国际,4.55,3.49,7.7015,142.5319,0.1133,4073.9212,3.2391
183,002129,中环股份,4.54,15.12,39.4658,19.6277,0.0747,129.751,0.4939
184,600896,*ST海医,4.54,27.64,33.1581,51.657,0.1155,186.8653,0.4178
185,600880,博瑞传播,4.53,14.33,55.2948,20.8811,0.1145,145.6411,0.7991
186,600888,新疆众和,4.53,10.83,34.357,24.0683,0.1453,222.1235,1.3414
187,600845,宝信软件,4.52,6.83,23.3684,24.8177,0.0946,362.8434,1.3836
188,600650,锦江在线,4.51,18.24,27.06,71.2273,0.1291,390.4567,0.7078
189,600436,片仔癀,4.51,19.26,38.7484,28.2489,0.2017,146.6661,1.0476
190,600666,ST瑞德,4.5,13.72,34.651,13.7232,0.0922,99.9618,0.6718
191,600348,华阳股份,4.49,5.91,15.4894,147.8687,0.3074,2497.9767,5.1932
192,600456,宝钛股份,4.44,16.27,23.8524,86.3773,0.2124,530.6355,1.3049
193,000088,盐田港,4.42,84.81,49.0402,146.6475,0.1177,172.9015,0.1388
194,000550,江铃汽车,4.4,7.82,23.0385,139.7283,0.1618,1784.8704,2.0677
195,600033,福建高速,4.4,38.49,83.4042,151.915,0.1026,394.6341,0.2667
196,600548,深高速,4.39,128.97,71.2015,299.0587,0.1371,231.8791,0.1063
197,600781,ST辅仁,4.38,8.3,36.7627,5.1034,0.0287,61.4322,0.3459
198,601318,中国平安,4.38,9.54,10.866,3850.0,0.5241,40337.0,5.4917
199,600531,豫光金铅,4.36,2.77,7.9113,37.3729,0.1637,1346.8472,5.9002
200,600019,宝钢股份,4.32,8.55,16.6525,3675.7829,0.2099,42975.1063,2.454
201,601666,平煤股份,4.31,9.95,19.7691,230.8545,0.2148,2319.2239,2.1579
202,600612,老凤祥,4.29,1.45,7.4516,26.4449,0.105,1813.8655,7.2041
203,600036,招商银行,4.29,31.53,59.2877,2462.0,0.1674,7806.0,0.5308
204,601006,大秦铁路,4.29,35.24,59.2977,1585.7276,0.1221,4499.4048,0.3467
205,000880,潍柴重机,4.29,7.1,12.5158,13.1801,0.0477,185.5248,0.6719
206,600327,大东方,4.28,3.08,13.9128,28.5782,0.0876,926.2878,2.8407
207,600409,三友化工,4.28,6.91,21.6873,60.1877,0.1102,870.9848,1.5952
208,600499,科达制造,4.27,7.69,21.7336,20.9803,0.1405,272.4752,1.8248
209,600675,中华企业,4.26,14.35,62.5671,101.6677,0.1457,708.1135,1.0152
210,600302,标准股份,4.26,11.97,25.067,49.248,0.1423,411.1216,1.1881
211,000422,湖北宜化,4.25,6.38,19.2568,65.3177,0.1204,1022.8277,1.8858
212,601166,兴业银行,4.25,30.3,45.2212,1408.3188,0.2816,4646.6343,0.9293
213,600770,综艺股份,4.25,14.83,24.2728,29.5356,0.1093,199.1293,0.7375
214,000816,智慧农业,4.23,9.51,10.5732,49.6971,0.0881,522.5455,0.9264
215,600971,恒源煤电,4.19,15.06,34.7206,43.8913,0.2329,291.2696,1.546
216,600983,惠而浦,4.19,13.25,45.9684,22.8092,0.0684,172.1387,0.5169
217,600118,中国卫星,4.18,6.12,10.5797,14.7773,0.0649,241.3553,1.0613
218,000630,铜陵有色,4.18,3.85,8.3822,168.6359,0.195,4369.374,5.055
219,600161,天坛生物,4.16,24.18,68.7291,26.0553,0.08,107.7114,0.3309
220,000531,穗恒运A,4.12,8.71,30.1404,34.3489,0.1288,393.9208,1.478
221,600642,申能股份,4.1,24.44,30.093,524.4778,0.1815,2145.9759,0.7426
222,601001,晋控煤业,4.1,12.76,54.2625,147.2072,0.1759,1153.0046,1.3777
223,600655,豫园股份,4.09,6.78,16.5574,100.7572,0.2165,1484.1453,3.1894
224,000595,宝塔实业,4.09,13.25,19.3785,16.9934,0.0783,128.2077,0.5912
225,600761,安徽合力,4.08,9.75,22.8038,72.7638,0.2038,745.6886,2.089
226,600779,水井坊,4.07,17.59,77.3643,49.8212,0.1019,283.13,0.5795
227,000027,深圳能源,4.04,11.48,29.7103,202.1471,0.1681,1760.3473,1.4639
228,600693,东百集团,4.04,5.87,18.95,16.7933,0.1272,285.8447,2.1653
229,601328,交通银行,4.01,29.69,56.2676,3800.0,0.0829,12796.0,0.2793
230,002069,獐子岛,4.01,33.86,53.2126,41.4938,0.3668,122.5386,1.0834
231,600089,特变电工,4.01,4.67,20.8853,75.5024,0.1768,1616.6448,3.7858
232,600527,江南高纤,4.01,8.96,15.9344,12.6537,0.0585,141.1168,0.6533
233,002110,三钢闽光,3.99,4.58,10.9064,100.2964,0.1875,2189.1176,4.0941
234,600202,哈空调,3.99,9.61,24.8208,20.7123,0.0842,215.427,0.8766
235,600398,海澜之家,3.98,14.45,33.7904,53.0032,0.2239,366.5956,1.549
236,002093,国脉科技,3.96,30.24,65.7076,12.4806,0.1869,41.2613,0.6181
237,600352,浙江龙盛,3.95,7.62,18.6873,50.1245,0.0849,657.5354,1.114
238,002008,大族激光,3.95,9.27,41.8082,20.8173,0.0864,224.4713,0.9322
239,600410,华胜天成,3.94,7.59,19.5412,31.7728,0.1733,418.3388,2.2822
240,600887,伊利股份,3.94,2.78,27.4244,108.8843,0.2108,3905.381,7.5616
241,600410,华胜天成,3.94,7.59,19.5412,31.7728,0.1733,418.3388,2.2822
242,000911,南宁糖业,3.92,5.99,19.1057,44.5538,0.1696,743.1015,2.8293
243,600153,建发股份,3.91,2.1,5.6609,112.5928,0.1823,5360.9349,8.6802
244,000002,万科A,3.91,14.88,44.5689,612.3493,0.1401,4114.1388,0.9414
245,002100,天康生物,3.9,11.94,24.0396,13.9659,0.2182,116.9283,1.827
246,000759,中百集团,3.9,1.82,12.4123,36.5848,0.1091,2005.4043,5.9815
247,600859,王府井,3.89,3.05,19.0542,72.0884,0.1834,2360.9188,6.0078
248,600418,江淮汽车,3.88,3.82,14.8785,124.6913,0.1364,3257.003,3.5636
249,000533,顺钠股份,3.88,3.88,29.0562,18.5899,0.0322,479.0041,0.832
250,600817,宇通重工,3.87,0.88,5.2277,11.9878,0.0931,1361.0547,10.5731
251,600525,长园集团,3.86,13.02,34.3488,19.4035,0.1772,148.9391,1.3602
252,000878,云南铜业,3.86,2.75,10.0921,260.559,0.2073,9459.288,7.5271
253,601398,工商银行,3.85,34.31,50.9593,18706.0,0.056,54520.0,0.1632
254,000501,鄂武商A,3.85,2.59,18.7763,38.4731,0.0758,1485.0612,2.9276
255,002024,苏宁易购,3.84,1.41,11.214,126.2858,0.1752,8949.299,12.4166
256,000755,山西路桥,3.82,11.17,28.3507,74.2989,0.1899,664.7746,1.6999
257,000423,东阿阿胶,3.81,15.16,58.6546,43.5575,0.1065,287.3099,0.7029
258,600015,华夏银行,3.8,14.44,23.8501,455.3737,0.1084,3153.0899,0.7507
259,600000,浦发银行,3.8,18.51,65.97,978.2863,0.2246,5285.0816,1.2135
260,600686,金龙汽车,3.8,1.45,11.5969,38.9664,0.1716,2674.5089,11.7833
261,000559,万向钱潮,3.79,6.56,21.5959,68.0573,0.0663,1036.372,1.0105
262,600188,兖州煤业,3.78,18.54,52.1434,700.6672,0.1424,3777.8869,0.7681
263,600800,渤海化学,3.77,14.49,23.9137,5.616,0.0101,38.7516,0.0702
264,600258,首旅酒店,3.77,8.93,42.4372,34.2025,0.1478,382.5898,1.6533
265,000919,金陵药业,3.76,18.63,19.6887,60.6773,0.1203,325.5615,0.6459
266,600828,茂业商业,3.76,1.53,17.0476,6.2914,0.0309,408.5604,2.0111
267,600371,万向德农,3.75,6.14,29.394,10.1214,0.0652,164.6688,1.0623
268,000900,现代投资,3.73,31.62,78.7642,104.6647,0.2622,330.984,0.8291
269,002135,东南网架,3.72,3.5,12.165,15.3281,0.1021,437.301,2.9153
270,600588,用友网络,3.71,24.32,92.5983,50.1019,0.223,205.9493,0.9167
271,600009,上海机场,3.7,53.2,58.5081,390.2709,0.2025,733.5343,0.3806
272,600075,新疆天业,3.69,6.77,25.1444,49.478,0.1128,730.1902,1.6648
273,000949,新乡化纤,3.68,7.77,20.7651,51.909,0.1058,667.4637,1.3605
274,000617,中油资本,3.68,10.02,23.2446,22.2351,0.0927,221.6869,0.9251
275,600881,亚泰集团,3.66,14.63,26.1647,97.2147,0.0838,664.371,0.5732
276,000767,晋控电力,3.65,13.44,16.6836,120.4875,0.091,896.0074,0.6768
277,002028,思源电气,3.65,9.31,42.2052,17.7718,0.1676,190.6875,1.7989
278,000715,中兴商业,3.64,4.33,19.5513,29.5017,0.1374,680.1663,3.1691
279,601008,连云港,3.64,13.66,41.2096,27.6688,0.0928,202.5025,0.6795
280,600012,皖通高速,3.63,44.07,71.444,186.1982,0.1122,422.5002,0.2547
281,600020,中原高速,3.6,42.83,73.4199,173.8948,0.1104,405.9301,0.2577
282,600834,申通地铁,3.6,16.13,25.1547,32.5303,0.0681,201.5981,0.4222
283,002062,宏润建设,3.59,2.69,8.3385,22.2973,0.2012,827.7426,7.4692
284,600426,华鲁恒升,3.59,11.35,22.0596,63.9841,0.1935,563.3573,1.7045
285,600066,宇通客车,3.57,3.64,17.0988,44.4923,0.1112,1218.9864,3.0481
286,600557,康缘药业,3.57,8.17,54.0928,18.0211,0.1154,220.5546,1.4132
287,600018,上港集团,3.57,26.07,53.8725,895.9302,0.0426,3435.3178,0.1636
288,000826,启迪环境,3.56,23.61,50.4346,12.7152,0.07,53.8382,0.2966
289,600798,宁波海运,3.55,16.2,31.4623,39.3837,0.0769,243.0337,0.4747
290,600197,伊力特,3.53,20.27,40.8025,32.74,0.0742,161.4866,0.3661
291,002127,南极电商,3.53,2.51,10.679,6.7368,0.0833,267.7843,3.3146
292,000584,哈工智能,3.53,8.26,24.5,13.1016,0.0431,158.6118,0.5228
293,002014,永新股份,3.5,4.81,15.7871,12.0508,0.129,250.495,2.6819
294,000089,深圳机场,3.5,41.15,51.9556,119.424,0.0829,290.182,0.2015
295,600104,上汽集团,3.49,4.57,12.7955,1159.7768,0.177,25373.1983,3.8731
296,000785,居然之家,3.49,2.2,17.2384,17.494,0.0696,793.8601,3.1599
297,600592,龙溪股份,3.49,16.84,35.7053,23.4379,0.1562,139.1511,0.9276
298,601118,海南橡胶,3.47,19.57,41.3029,129.8263,0.0412,663.2828,0.2109
299,600308,华泰股份,3.46,6.92,19.6192,90.5249,0.1884,1306.3093,2.7191
300,600598,北大荒,3.45,11.26,27.5605,137.1395,0.0839,1216.9551,0.7446
301,600486,扬农化工,3.44,4.38,15.0184,15.8133,0.1581,360.3639,3.6036
302,600361,华联综超,3.44,2.74,17.7308,54.1337,0.1451,1968.5446,5.2786
303,002122,ST天马,3.43,20.46,36.7458,48.7218,0.3582,238.0786,1.7505
304,600271,航天信息,3.43,10.63,27.5022,81.2667,0.264,764.4306,2.4835
305,600563,法拉电子,3.42,21.97,36.937,27.9482,0.1242,127.1552,0.5651
306,600469,风神股份,3.42,2.01,12.6487,28.7074,0.1125,1423.4969,5.5823
307,000516,国际医学,3.41,3.17,15.1377,16.9286,0.1142,533.8917,3.6035
308,600621,华鑫股份,3.4,11.91,10.7239,34.1044,0.065,286.3393,0.5463
309,002088,鲁阳节能,3.39,14.76,40.8549,18.4974,0.1791,125.2506,1.213
310,000778,新兴铸管,3.38,4.86,16.408,152.223,0.1368,3127.3979,2.8118
311,601991,大唐发电,3.38,11.47,30.0108,868.471,0.1509,7569.159,1.3155
312,600067,冠城大通,3.35,2.47,9.4155,22.009,0.0593,889.1277,2.3966
313,600570,恒生电子,3.33,22.22,58.1313,13.1665,0.0922,59.2501,0.4149
314,600622,光大嘉宝,3.33,16.38,27.587,22.7087,0.068,138.6118,0.4153
315,600325,华发股份,3.32,16.47,37.6106,55.3813,0.1753,336.2506,1.0646
316,600586,金晶科技,3.31,8.58,25.3831,23.0795,0.1035,268.9284,1.2067
317,600577,精达股份,3.3,1.2,4.9991,13.8177,0.1066,1150.9653,8.8809
