,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
0,601128,常熟银行,,,,,,,
1,603236,移远通信,,,,,,,
2,688030,山石网科,,,,,,,
3,688109,品茗股份,,,,,,,
4,002226,江南化工,,,,,,,
5,002545,东方铁塔,,,,,,,
6,003009,中天火箭,,,,,,,
7,300604,长川科技,,,,,,,
8,603186,华正新材,,,,,,,
9,688001,华兴源创,,,,,,,
10,688093,世华科技,,,,,,,
11,002068,黑猫股份,,,,,,,
12,002446,盛路通信,,,,,,,
13,002941,新疆交建,,,,,,,
14,300363,博腾股份,,,,,,,
15,300977,深圳瑞捷,,,,,,,
16,603138,海量数据,,,,,,,
17,603665,康隆达,,,,,,,
18,688068,热景生物,,,,,,,
19,688659,元琛科技,,,,,,,
20,002281,光迅科技,,,,,,,
21,002869,金溢科技,,,,,,,
22,300167,迪威迅,,,,,,,
23,300749,顶固集创,,,,,,,
24,603093,南华期货,,,,,,,
25,603368,柳药股份,,,,,,,
26,688036,传音控股,,,,,,,
27,688626,翔宇医疗,,,,,,,
28,002261,拓维信息,,,,,,,
29,002821,凯莱英,,,,,,,
30,003011,海象新材,,,,,,,
31,300677,英科医疗,,,,,,,
